"TEHC_ST","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","nobs","state"
35,0.000373806232228999,-0.000332144469584295,0.346863900037276,0.529507558061478,0.466934265299711,1,-509.643411053473,1025.28682210695,1041.05783022822,170.365424251083,1416,1418,"NM"
36,0.00120321325739,0.00108971362253307,0.19537296742884,10.601031967237,0.00113452187597012,1,1883.80389897039,-3761.60779794078,-3740.35959519867,335.901248337165,8800,8802,"NY"
37,0.00186277284987196,0.0017318180837802,0.280434029197802,14.2245517705639,0.00016346779375424,1,-1123.70577847392,2253.41155694784,2274.22872628384,599.418811348169,7622,7624,"NC"
38,0.0237078176980352,0.0223955970228981,0.254978918387101,18.0669441864717,2.40392480109737e-05,1,-38.0622928535544,82.1245857071087,95.96876250772,48.3706011234607,744,746,"ND"
39,0.000513976957796885,0.000396569930539492,0.258650755640677,4.37773589710332,0.0364408752810031,1,-566.626575376122,1139.25315075224,1160.40190453153,569.521516618807,8513,8515,"OH"
40,1.05147159460039e-06,-0.00029897821593261,0.299127126241706,0.00350455850974681,0.952796906818771,1,-706.192815312465,1418.38563062493,1436.72231449998,298.226966499521,3333,3335,"OK"
41,2.99391382075878e-05,-0.000238725574543963,0.249112830273434,0.11143680873066,0.738533047388296,1,-107.327843957086,220.655687914172,239.323348829363,230.976906613861,3722,3724,"OR"
42,2.08132379109198e-05,-9.15061136292916e-05,0.254747713621854,0.185304113899527,0.666864464373853,1,-457.224038989005,920.448077978009,941.731182565181,577.772627793292,8903,8905,"PA"
44,0.0541070935368485,0.0525011633051624,0.303666545189699,33.6920573940738,1.05564075178694e-08,1,-133.222360628747,272.444721257495,285.590169309713,54.3136753231265,589,591,"RI"
45,0.000737003712710523,0.000523759368645904,0.319368605261165,3.45614659063048,0.0630796548268689,1,-1300.05664019874,2606.11328039748,2625.47156439125,477.954690040002,4686,4688,"SC"
46,0.00988677871754239,0.008284653764011,0.326230451581625,6.17104096390825,0.0132496157707404,1,-184.24650499486,374.493009989721,387.782168423838,65.7714580591954,618,620,"SD"
47,5.58282455838191e-06,-0.000182139048386043,0.291984795345562,0.0297398724549908,0.86308833506226,1,-1000.23889417196,2006.47778834392,2026.22054499081,454.154028038095,5327,5329,"TN"
48,2.76568176115408e-06,-5.05419164220644e-05,0.30713979117425,0.0518815676453948,0.819823445672383,1,-4473.24037067339,8952.48074134677,8975.9993479249,1769.62747595994,18759,18761,"TX"
49,0.00514730335212779,0.00478619529526825,0.246215347441269,14.2541913821955,0.000163077257231898,1,-46.9433248699061,99.8866497398123,117.652344972884,167.013602604546,2755,2757,"UT"
50,0.000599634277167929,-0.00160654754561973,0.0933087622833196,0.271797306538514,0.60238343572063,1,434.572945133489,-863.145890266978,-850.784998010125,3.94405587883681,453,455,"VT"
51,0.000364306639943333,0.000198639471670314,0.238908889435928,2.1990273856961,0.138150073009563,1,77.8655007296141,-149.731001459228,-129.614510999565,344.405378262403,6034,6036,"VA"
53,0.00454062330690131,0.00441085412730369,0.260966377873471,34.9899977866987,3.4562849369679e-09,1,-578.885562023962,1163.77112404792,1184.60751290446,522.421567868044,7671,7673,"WA"
54,0.00346075218939002,0.00274842963913224,0.310119529186919,4.85840605233921,0.0276740850577338,1,-346.644904170626,699.289808341252,715.024632980263,134.54759721398,1399,1401,"WV"
55,0.000908572341613893,0.0007524399103499,0.22283946030781,5.81924161596874,0.0158797320060181,1,528.219433463411,-1050.43886692682,-1030.1462384054,317.757863024696,6399,6401,"WI"
56,0.00590747184853168,0.00388695857993127,0.27307236800589,2.92374810912444,0.0879153916147912,1,-58.7324989116504,123.464997823301,136.072604374865,36.6877109388255,492,494,"WY"
61,0.22445588337715,0.218535699280793,0.360913481326983,37.9136661502208,8.42359095148384e-09,1,-52.1686671151251,110.33733423025,119.008381614916,17.0638688714667,131,133,NA
