"TEHC_ST","term","estimate","std.error","statistic","p.value","state"
1,"(Intercept)",0.232151446789668,0.00529943041051694,43.8068676831671,0,"AL"
1,"EJB1_UNION",-0.0561544373606395,0.0137592895209182,-4.08120181461898,4.55096058136421e-05,"AL"
2,"(Intercept)",0.205214556089656,0.0155241821714091,13.2190252487245,5.32343676215073e-34,"AK"
2,"EJB1_UNION",-0.191164941707455,0.0428909676384437,-4.45699764386083,1.04733880420609e-05,"AK"
4,"(Intercept)",0.240046067657476,0.0051177150739493,46.9049300691597,0,"AZ"
4,"EJB1_UNION",-0.110630739472364,0.0235046073377353,-4.70676824686846,2.58872640068469e-06,"AZ"
5,"(Intercept)",0.190031478519026,0.00681488669560724,27.8847597923407,1.90828895054904e-147,"AR"
5,"EJB1_UNION",-0.111148928043784,0.0295629296424835,-3.7597399644742,0.000174377661987534,"AR"
6,"(Intercept)",0.302994666351951,0.00229191697447926,132.201414678555,0,"CA"
6,"EJB1_UNION",-0.0926451670631863,0.00530925631402243,-17.4497446692296,7.03078100303579e-68,"CA"
8,"(Intercept)",0.235723624024114,0.00443340852028407,53.1698405291579,0,"CO"
8,"EJB1_UNION",-0.0940797251676902,0.0157367927628806,-5.97832903980297,2.37608666689318e-09,"CO"
9,"(Intercept)",0.275875815430605,0.00727553947169364,37.918262488154,2.59173076753483e-252,"CT"
9,"EJB1_UNION",-0.159489193741769,0.0175775535786168,-9.07345797743935,2.17342851447092e-19,"CT"
10,"(Intercept)",0.337347279385116,0.01737860929788,19.4116383884796,1.00265462551776e-65,"DE"
10,"EJB1_UNION",-0.291286654295644,0.0513856329852392,-5.66863999474947,2.22202322011915e-08,"DE"
11,"(Intercept)",0.233489577525174,0.011910642092447,19.6034416711454,2.15142007759952e-68,"DC"
11,"EJB1_UNION",-0.0636574891126946,0.0443741357476927,-1.43456290562244,0.151863443874382,"DC"
12,"(Intercept)",0.233096317022386,0.00334801873937369,69.6221661728188,0,"FL"
12,"EJB1_UNION",-0.0426435919736068,0.012274697619424,-3.47410529332517,0.000514378887799698,"FL"
13,"(Intercept)",0.234908565463034,0.00402714223069511,58.3313307567206,0,"GA"
13,"EJB1_UNION",0.0092176829957808,0.0156804240383587,0.587846538667052,0.556652475279399,"GA"
15,"(Intercept)",0.285826586030947,0.015198579459983,18.8061382172928,1.58751488542019e-65,"HI"
15,"EJB1_UNION",-0.129837127882595,0.0280742783926256,-4.62477168840429,4.3777885579036e-06,"HI"
16,"(Intercept)",0.245332631767992,0.00778451347240783,31.515473977606,2.53583261712105e-181,"ID"
16,"EJB1_UNION",-0.0255888147354411,0.0292423371734024,-0.875060518716527,0.381632986080363,"ID"
17,"(Intercept)",0.243308980840887,0.00423039599172877,57.5144694058434,0,"IL"
17,"EJB1_UNION",-0.0832527814595373,0.0100988227574229,-8.24381053705932,1.96189690641651e-16,"IL"
18,"(Intercept)",0.18608522325243,0.00420317793096268,44.2725067339251,0,"IN"
18,"EJB1_UNION",-0.052650357187455,0.0141515410473193,-3.72046811095733,0.000200628972773998,"IN"
19,"(Intercept)",0.235119484109838,0.00684928186284469,34.327611101142,3.0259495108408e-210,"IA"
19,"EJB1_UNION",-0.143760973077165,0.0224181970454755,-6.41269111809238,1.71779719613275e-10,"IA"
