"TEHC_ST","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","nobs","state"
18,0.000962347722246046,0.00079969098954058,0.0327170295601237,5.91643337621864,0.0150286659146315,1,12294.6589206047,-24583.3178412094,-24563.1481473849,6.57442151072784,6142,6144,"IN"
19,0.000210050286283903,-0.000208797618916456,0.0309663365482469,0.501495372606262,0.478912947954926,1,4912.5838601827,-9819.16772036541,-9801.83182992343,2.28892771613645,2387,2389,"IA"
20,0.00192427114230108,0.00152488109473903,0.035985401552239,4.81802477063944,0.0282552835796934,1,4767.16460845927,-9528.32921691853,-9510.8558791259,3.23607786306483,2499,2501,"KS"
21,0.00189668288942091,0.00160251745555395,0.0627156440755336,6.4476742372074,0.0111540542250043,1,4584.94906196377,-9163.89812392754,-9145.50794680756,13.345524076068,3393,3395,"KY"
22,0.000669410149991725,0.000404406015849568,0.0530496292000452,2.52603663017829,0.112064997102278,1,5726.86307305389,-11447.7261461078,-11429.0192689479,10.6125863698071,3771,3773,"LA"
23,NA,NA,0,NA,NA,1,Inf,-Inf,-Inf,0,986,988,"ME"
24,0.00905760724295215,0.00886269331833422,0.0425238172747752,46.4697802412603,1.03866649832908e-11,1,8844.29500657419,-17682.5900131484,-17662.9872723104,9.19327028108428,5084,5086,"MD"
25,4.71846871471341e-05,-0.000235687396392681,0.0700959398209354,0.166805739741763,0.682991129510158,1,4383.17305844593,-8760.34611689187,-8741.83301432425,17.369013155109,3535,3537,"MA"
26,0.00120475968849081,0.00108541505468607,0.0550227525276949,10.0947956358252,0.00149229116853364,1,12399.036786166,-24792.073572332,-24770.97598644,25.3371750819138,8369,8371,"MI"
27,0.00320232650961897,0.00298449485020236,0.0625620555403266,14.7009232643015,0.000127677999468518,1,6193.46759475193,-12380.9351895039,-12361.6481370023,17.9105133907399,4576,4578,"MN"
28,0.000119356526507089,-0.000172835362292956,0.04526529258349,0.408486789271548,0.522781329937456,1,5740.56991564433,-11475.1398312887,-11456.7241370769,7.01149565075315,3422,3424,"MS"
29,0.00153909065697224,0.00126776975769427,0.0600457550956242,5.67258423906106,0.0172825935587988,1,5132.64008390267,-10259.2801678053,-10240.64653372,13.2682131544136,3680,3682,"MO"
30,0.0010508512521282,0.000292347722327224,0.0457487890800104,1.38542697672606,0.239391572111888,1,2197.99498533036,-4389.98997066072,-4374.43608320257,2.75641739191234,1317,1319,"MT"
31,0.00191980242302891,0.00134387616937803,0.0392519134170877,3.33341710133721,0.0680577052245541,1,3156.64729671365,-6307.2945934273,-6290.91830535016,2.67005512106211,1733,1735,"NE"
32,0.000721711670741414,0.000308957317858516,0.0837339960137259,1.74852588640377,0.186187063414816,1,2572.21940740485,-5138.4388148097,-5121.06052964725,16.9745560360809,2421,2423,"NV"
33,0.0781268234347369,0.0771554080748158,0.0411566191335887,80.4257649797412,1.5777402976208e-18,1,1685.63286388607,-3365.26572777215,-3350.69318558451,1.60748006628341,949,951,"NH"
34,0.000768815676456417,0.000540628605361748,0.0436065305130557,3.36923416724808,0.0664924014716232,1,7508.32486827603,-15010.6497365521,-14991.4946396886,8.32679769532756,4379,4381,"NJ"
35,0.00108551359492704,0.000380065511307648,0.00373242482571882,1.53875759270286,0.215008326027505,1,5916.55445174871,-11827.1089034974,-11811.3378953761,0.0197262890327733,1416,1418,"NM"
36,0.000959874939930647,0.000846347652992074,0.0538535573179337,8.45501522862438,0.00364947924139642,1,13226.4301146731,-26446.8602293462,-26425.612026604,25.5218095950045,8800,8802,"NY"
37,0.000171530934036108,4.0354278425192e-05,0.0545056013058341,1.30763307874659,0.252859560282149,1,11364.6733255731,-22723.3466511462,-22702.5294818102,22.6438992928218,7622,7624,"NC"
38,NA,NA,0,NA,NA,1,Inf,-Inf,-Inf,0,744,746,"ND"
39,0.00116048609017007,0.0010431550066613,0.0615173264958134,9.89069610086493,0.00166688196249628,1,11662.2745571829,-23318.5491143657,-23297.4003605864,32.2164393621058,8513,8515,"OH"
40,6.10482983558777e-05,-0.000238963388323299,0.053260205554048,0.203486400918655,0.651950665242372,1,5048.94736532656,-10091.8947306531,-10073.5580467781,9.45455276903292,3333,3335,"OK"
41,0.00326556268811433,0.00299776729926116,0.0621158964248184,12.1942453979428,0.00048494624342188,1,5064.9506155517,-10123.9012311034,-10105.2335701882,14.3609074389879,3722,3724,"OR"
42,2.24134796341132e-05,-8.99056921641606e-05,0.0240276931868188,0.199551681830066,0.655093824645547,1,20568.0744717252,-41130.1489434504,-41108.8658388632,5.13996934505074,8903,8905,"PA"
44,0.00686178406385651,0.00517564108264079,0.0273385914517307,4.06951494641845,0.0441169143838126,1,1289.68750025308,-2573.37500050616,-2560.22955245394,0.440217765130575,589,591,"RI"
45,0.000768934256447133,0.000555696726412314,0.0401664691997708,3.60599870164166,0.0576328425829885,1,8419.63653226026,-16833.2730645205,-16813.9147805267,7.56013583201618,4686,4688,"SC"
46,NA,NA,0,NA,NA,1,Inf,-Inf,-Inf,0,618,620,"SD"
47,0.00030011295287761,0.000112446369989083,0.0630809579954619,1.59918163510172,0.206074546215567,1,7165.29604687777,-14324.5920937555,-14304.8493371087,21.1972370826776,5327,5329,"TN"
48,0.000539739404888675,0.000486460431564084,0.0554171708224527,10.1304392935822,0.00146078550344835,1,27653.349329443,-55300.6986588861,-55277.1800523079,57.6100674772397,18759,18761,"TX"
49,0.00036371372177211,8.69334738307082e-07,0.024936881925699,1.0023958886215,0.316819393383364,1,6266.19694475768,-12526.3938895154,-12508.6281942823,1.71319146088558,2755,2757,"UT"
50,0.00214303479785622,-5.97399597643822e-05,0.000109634802492791,0.972879678433877,0.324489565712377,1,3504.23701190858,-7002.47402381717,-6990.11313156032,5.44496483268793e-06,453,455,"VT"
51,0.000448266504811121,0.000282613251000208,0.0282876337341138,2.70605312300558,0.100020136086284,1,12956.6223208891,-25907.2446417783,-25887.1281513186,4.82834780120959,6034,6036,"VA"
53,0.00116701577331026,0.00103680680652274,0.0450210803729297,8.96263753643849,0.0027643535657318,1,12904.576140531,-25803.152281062,-25782.3158922054,15.5483320875222,7671,7673,"WA"
54,0.00268296591428697,0.0019700874052907,0.00132276624541706,3.76356683562358,0.0525814769104127,1,7298.93799212189,-14591.8759842438,-14576.1411596048,0.00244784504548061,1399,1401,"WV"
55,0.000319699820154708,0.000163475363180177,0.0680252857197748,2.04641338716182,0.152614059444127,1,8123.46756327763,-16240.9351265553,-16220.6424980338,29.6109853429475,6399,6401,"WI"
56,0.000311998960003453,-0.00171988722097205,0.0514116701051282,0.15355139619762,0.695334031214569,1,766.184097566512,-1526.36819513302,-1513.76058858146,1.30043463291528,492,494,"WY"
61,NA,NA,0,NA,NA,1,Inf,-Inf,-Inf,0,131,133,NA
