"TEHC_ST","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","nobs","state"
21,0.0137280555034431,0.0134559054083835,5.68572008510284,50.4429568559543,1.46987018089937e-12,1,-11445.9057674957,22897.8115349914,22916.3991911653,117154.544299378,3624,3626,"KY"
22,0.000463370588051299,0.000212293816031384,5.81003844736243,1.84553347696471,0.174380744275951,1,-12659.0676975547,25324.1353951094,25343.004766859,134384.812650882,3981,3983,"LA"
23,0.00827781042615614,0.00729493412330806,5.48043247386536,8.42202666008779,0.00378763441023188,1,-3153.44290725919,6312.88581451838,6327.64190017545,30305.4563615034,1009,1011,"ME"
24,0.00591219634564168,0.00572463260910316,6.15321164112424,31.5209989668034,2.07329528545231e-08,1,-17155.8089296915,34317.6178593831,34337.3453775436,200668.671552475,5300,5302,"MD"
25,0.0029131659316502,0.00263909038627697,6.27578367864684,10.6290618802985,0.0011234962676946,1,-11849.518039179,23705.0360783581,23723.63529524,143284.306321896,3638,3640,"MA"
26,0.0171904066320226,0.0170772318746105,5.7714563139229,151.892586519138,1.30073896201444e-34,1,-27549.8016941537,55105.6033883075,55126.8117917468,289261.504128892,8684,8686,"MI"
27,0.0206824686869997,0.0204738369163748,5.38983695422273,99.1338405701915,3.99570337527614e-23,1,-14572.8182118624,29151.6364237248,29170.9998228093,136362.307193235,4694,4696,"MN"
28,0.00454130474765113,0.00425970398520348,5.66723821821803,16.1267487636714,6.04723546584933e-05,1,-11153.4259730606,22312.8519461213,22331.3650486889,113535.67719288,3535,3537,"MS"
29,0.00989699577216671,0.00963888758545461,5.74937598338488,38.3443698483066,6.55424831451771e-10,1,-12157.8983324267,24321.7966648534,24340.5547848831,126800.223624767,3836,3838,"MO"
30,0.0345887091044361,0.0338850565600516,5.81463468126963,49.1559497375094,3.69820492662764e-12,1,-4367.38013381883,8740.76026763767,8756.43671205601,46387.2877259276,1372,1374,"MT"
31,0.00696769158849066,0.00642415994732393,5.7790491278133,12.819293415071,0.000352027935567402,1,-5802.74145078449,11611.482901569,11628.0174755141,61017.0659172088,1827,1829,"NE"
32,0.00156319573007461,0.00117530264372256,6.0303320601454,4.02996543397078,0.044803202388735,1,-8282.74742410666,16571.4948482133,16589.056827475,93603.2648409594,2574,2576,"NV"
33,0.0359892947831658,0.0350005658547382,5.91432560240275,36.399556792986,2.28013048245483e-09,1,-3121.79971617056,6249.59943234112,6264.25289229725,34104.7661479557,975,977,"NH"
34,0.0121975064151329,0.0119838813083889,6.14058944342473,57.0977194630142,4.96923355256508e-14,1,-14958.8327728656,29923.6655457311,29942.9838892595,174356.422207521,4624,4626,"NJ"
35,0.0123609884429935,0.0116821987443289,5.82703270265755,18.210335936611,2.10582452326911e-05,1,-4634.36676680367,9274.73353360734,9290.58593802592,49403.521221458,1455,1457,"NM"
36,1.49223775145483e-05,-9.26260283387048e-05,6.0862117372652,0.138750336615174,0.709535010585907,1,-29991.1685794858,59988.3371589715,60009.750468009,344416.267844048,9298,9300,"NY"
37,0.000190002034756371,6.49945331352431e-05,5.90033684886965,1.51992506283607,0.217667069409734,1,-25550.583679102,51107.167358204,51128.128948666,278442.171491172,7998,8000,"NC"
38,0.0502441331833786,0.0489911571057842,5.49808820619806,40.0998343718096,4.131994183763e-10,1,-2372.73629616664,4751.47259233328,4765.37254763312,22913.5622337357,758,760,"ND"
39,0.024806355693746,0.0246964994760703,5.73974277958764,225.807480164656,2.03424340065317e-50,1,-28113.0475582754,56232.0951165507,56253.3694492018,292449.632979829,8877,8879,"OH"
40,0.0141754249713996,0.013894723213134,5.7007806509473,50.4999507626506,1.43656596416866e-12,1,-11101.6290908948,22209.2581817897,22227.7517125959,114136.136906115,3512,3514,"OK"
41,0.0133679556181345,0.0131128141533344,6.11024701102819,52.3942889040388,5.44980669259299e-13,1,-12491.6360220667,24989.2720441334,25008.0542981975,144374.903377857,3867,3869,"OR"
42,0.00416694652789326,0.00405866849663616,5.8969169853495,38.4837670163835,5.75914067425284e-10,1,-29374.793987787,58755.587975574,58776.9685257585,319813.074485556,9197,9199,"PA"
44,0.0533116137498466,0.0517494216933281,5.99620172044612,34.1261585138642,8.43291327396817e-09,1,-1950.7177229195,3907.435445839,3920.6659704849,21788.3876538023,606,608,"RI"
45,0.000139908598750495,-6.31499088452614e-05,5.84956775241495,0.689006338158741,0.406542808801824,1,-15689.818646713,31385.637293426,31405.144141162,168486.688790817,4924,4926,"SC"
46,0.0292108720458172,0.0276400158517166,5.70316190468089,18.5955099871771,1.88069305051287e-05,1,-1958.17313372562,3922.34626745124,3935.63542588535,20101.1024294001,618,620,"SD"
47,0.000105323622874992,-7.55218602823682e-05,5.86993829366061,0.582395650895729,0.445407390732301,1,-17636.1566830563,35278.3133661127,35298.1677378426,190508.194734178,5529,5531,"TN"
48,0.00997721676114584,0.00992743685450681,5.85340011733988,200.42658644331,2.79739717692444e-45,1,-63367.7690580082,126741.538116016,126765.232033132,681408.48186492,19888,19890,"TX"
49,0.0061138482602446,0.005765605039593,6.11448931260821,17.5562592397474,2.87395813368668e-05,1,-9222.73663558151,18451.473271163,18469.3448031334,106702.439647116,2854,2856,"UT"
50,0.00974684562489038,0.00757046506582415,5.65961171210966,4.478465672875,0.0348669639128438,1,-1439.59608159232,2885.19216318464,2897.56621335733,14574.1981529912,455,457,"VT"
51,0.0073217933720453,0.00716245497611778,6.0528124373234,45.9512180314624,1.32381046566062e-11,1,-20062.6842995221,40131.3685990443,40151.5809568069,228245.634240827,6230,6232,"VA"
53,0.0283140705028684,0.0281908382987471,6.17722107518121,229.761941732199,3.52022588074409e-51,1,-25551.3579924216,51108.7159848431,51129.6348981833,300876.304768962,7885,7887,"WA"
54,0.0033400276831885,0.0026406171762996,5.83482509141389,4.77548971639717,0.0290299975092411,1,-4540.8303866085,9087.66077321699,9103.45076206942,48514.3869825352,1425,1427,"WV"
55,0.00622039107358019,0.00607029598085607,5.84723056046172,41.4430009714798,1.29854870400634e-10,1,-21092.6367501355,42191.2735002709,42211.6684114264,226372.686709275,6621,6623,"WI"
56,0.0273028784369435,0.0253258517671,5.66306012092524,13.810070877346,0.00022546357238764,1,-1556.53202097008,3119.06404194017,3131.67164849173,15778.5629671412,492,494,"WY"
61,0.0153484638624173,0.00826463986142756,4.35736871894928,2.16669186872411,0.143289854410677,1,-406.596613415326,819.193226830652,828.039506501786,2639.14603925,139,141,NA
