"TEHC_ST","term","estimate","std.error","statistic","p.value","state"
1,"(Intercept)",1.25248307422846,0.0485531735823141,25.7961113933176,3.60421364753766e-138,"AL"
1,"EJB1_UNION",-0.369950937017665,0.129145343964509,-2.86460917336156,0.00419200263750755,"AL"
2,"(Intercept)",1.44574234521143,0.194602886081833,7.42919272329536,4.96518300840467e-13,"AK"
2,"EJB1_UNION",3.05984596107681,0.554419034563233,5.51901318375069,5.56003524581989e-08,"AK"
4,"(Intercept)",1.66817767490465,0.0533038970051093,31.295604423533,1.68428862861585e-196,"AZ"
4,"EJB1_UNION",-0.943868444595575,0.250745512185039,-3.76424860557042,0.000168966861916407,"AZ"
5,"(Intercept)",1.30140104560774,0.0676487274951557,19.2376278726149,9.96448212389956e-77,"AR"
5,"EJB1_UNION",0.209024706954235,0.285024245547985,0.733357636127992,0.463413200717215,"AR"
6,"(Intercept)",2.05290559283909,0.0248300436067674,82.6782918850602,0,"CA"
6,"EJB1_UNION",-0.215253547995757,0.0585274966121714,-3.67781915263044,0.000235590677060596,"CA"
8,"(Intercept)",2.29960033175276,0.0552790485845655,41.5998536630899,0,"CO"
8,"EJB1_UNION",-0.186178979432642,0.197152123131318,-0.944341742181659,0.345029947933799,"CO"
9,"(Intercept)",2.3902074199463,0.0932423139491,25.6343640426072,1.6780515055695e-130,"CT"
9,"EJB1_UNION",0.0889331313758224,0.225546964384164,0.394299837369332,0.693389392995462,"CT"
10,"(Intercept)",0.797765077350044,0.138433404946243,5.76280759445191,1.30980198242141e-08,"DE"
10,"EJB1_UNION",3.35728496332115,0.41065984333033,8.17534272670676,1.694479579863e-15,"DE"
11,"(Intercept)",3.05635457170881,0.180022325739645,16.9776418516503,9.07085387140964e-55,"DC"
11,"EJB1_UNION",0.979471922807495,0.6834156969549,1.4332007988282,0.152226835679946,"DC"
12,"(Intercept)",1.42258998779883,0.0327307985298182,43.4633449746981,0,"FL"
12,"EJB1_UNION",0.284682014501355,0.121955197779956,2.33431636931956,0.0195948052699906,"FL"
13,"(Intercept)",1.6530031969731,0.0432496716397965,38.2200172694971,5.7980768439736e-294,"GA"
13,"EJB1_UNION",0.173656590727063,0.168318850803567,1.03171207442312,0.302237876290804,"GA"
15,"(Intercept)",2.02960164283734,0.156952782366904,12.9312880742235,6.74805664788848e-35,"HI"
15,"EJB1_UNION",-2.02960164283733,0.290594425107242,-6.98431032215543,5.98670815345534e-12,"HI"
16,"(Intercept)",1.47940195189218,0.0742536583135217,19.9236237714469,9.60988278638209e-82,"ID"
16,"EJB1_UNION",-1.47940195189216,0.283110387179394,-5.22553046050809,1.8893059408447e-07,"ID"
17,"(Intercept)",2.14225997419774,0.0517921744518164,41.3626189066602,0,"IL"
17,"EJB1_UNION",-0.539916605572799,0.125482925403767,-4.30270974186732,1.70852134262729e-05,"IL"
18,"(Intercept)",1.3180513811875,0.0448141933659833,29.4114717277937,1.77402807202728e-178,"IN"
18,"EJB1_UNION",0.506279288297116,0.150507903720012,3.36380532705406,0.000773261523739851,"IN"
19,"(Intercept)",2.10957345194271,0.0886606456919073,23.7937975240267,8.68183403295455e-113,"IA"
19,"EJB1_UNION",-0.357325207852084,0.294413501670491,-1.21368485420891,0.224984743804195,"IA"
20,"(Intercept)",1.90635232002793,0.084748256970068,22.4942953186782,1.65330480561373e-102,"KS"
20,"EJB1_UNION",0.987030416224286,0.298567559073906,3.30588634373355,0.000959668754683981,"KS"
21,"(Intercept)",0.948003182388386,0.0489068570289759,19.3838500361355,1.00795652170085e-79,"KY"
21,"EJB1_UNION",-0.721974128317589,0.148555035931212,-4.85997747428704,1.22375546227152e-06,"KY"
22,"(Intercept)",1.01710918738543,0.0508870837588704,19.9875707597045,8.94921504388714e-85,"LA"
22,"EJB1_UNION",-0.628164782135017,0.179250427459349,-3.50439768004166,0.000462682199450265,"LA"
23,"(Intercept)",1.62369294396141,0.119755460765744,13.5584042145481,1.35767099991529e-38,"ME"
23,"EJB1_UNION",-1.01411891998281,0.264658429556692,-3.83180283235822,0.000135069358444075,"ME"
24,"(Intercept)",2.39492040387385,0.0665443993898072,35.9898117021805,5.73066388155567e-254,"MD"
24,"EJB1_UNION",0.0458596535121055,0.178000928336051,0.25763715920361,0.796696950947022,"MD"
25,"(Intercept)",2.60020954918118,0.0809904632427924,32.1051324448695,2.42198415883303e-199,"MA"
25,"EJB1_UNION",-0.561100579582452,0.202545725591631,-2.77024152419653,0.00562990829704897,"MA"
26,"(Intercept)",1.46528886139522,0.0411513335032547,35.6073239103984,2.49293173561941e-259,"MI"
26,"EJB1_UNION",0.0807167987230336,0.103769201739297,0.777849278688887,0.43667906371248,"MI"
27,"(Intercept)",2.46284742132879,0.0693858062465805,35.4949744703754,1.13923429735257e-244,"MN"
27,"EJB1_UNION",-0.755578349469322,0.163862145690613,-4.61106100060428,4.11264417882211e-06,"MN"
28,"(Intercept)",0.940159433423279,0.0488043641173184,19.2638394214762,1.02441538368865e-78,"MS"
28,"EJB1_UNION",0.155666770966642,0.223934778578028,0.695143344660959,0.487011163073428,"MS"
29,"(Intercept)",0.966801936822516,0.0506582555993791,19.0847853994081,1.20594748304606e-77,"MO"
29,"EJB1_UNION",-0.192504423886644,0.124248849714359,-1.54934572295197,0.121381126313436,"MO"
30,"(Intercept)",1.82429405167092,0.111447219566018,16.369130237388,3.77033339502087e-55,"MT"
30,"EJB1_UNION",0.0270373730915372,0.37400954771192,0.072290595940515,0.942381184982026,"MT"
31,"(Intercept)",1.61759324942179,0.0851497790993409,18.99703400915,1.40125616611291e-73,"NE"
