"TEHC_ST","term","estimate","std.error","statistic","p.value","state"
1,"(Intercept)",6.88817778090242,0.0493977455338324,139.443160947188,0,"AL"
1,"EJB1_UNION",1.04827697854397,0.131391799286254,7.9782527086045,1.81206981335869e-15,"AL"
2,"(Intercept)",7.03790720534082,0.156501723817231,44.9701577316807,3.88616986050628e-175,"AK"
2,"EJB1_UNION",-1.52657470729882,0.445869721529948,-3.42381335530156,0.000669825583008195,"AK"
4,"(Intercept)",7.37409929616917,0.0459705396083991,160.409239460437,0,"AZ"
4,"EJB1_UNION",-0.171650413766865,0.216248851344317,-0.793763355041171,0.427370884982054,"AZ"
5,"(Intercept)",6.905781168269,0.0605315340041793,114.085679173308,0,"AR"
5,"EJB1_UNION",0.419882561149642,0.255037388731945,1.64635688609154,0.0998235072095269,"AR"
6,"(Intercept)",7.51264268875977,0.0200054759177576,375.529316055474,0,"CA"
6,"EJB1_UNION",0.311026247677449,0.0471553913696034,6.59577279805883,4.2909788554112e-11,"CA"
8,"(Intercept)",7.87706868887773,0.0350116765457673,224.984047210102,0,"CO"
8,"EJB1_UNION",0.624486335002742,0.124868762074033,5.00114139541556,5.84783685313368e-07,"CO"
9,"(Intercept)",7.92534812551795,0.0625912479471388,126.62070793366,0,"CT"
9,"EJB1_UNION",0.897479322798385,0.151404071537737,5.92770929924886,3.4437731733356e-09,"CT"
10,"(Intercept)",8.13869263612078,0.0940291922061856,86.5549564466575,0,"DE"
10,"EJB1_UNION",0.0236498625631634,0.278935661192936,0.0847860845831581,0.932459093988837,"DE"
11,"(Intercept)",8.3476050673199,0.135143204866691,61.7685889242762,9.20760965736848e-293,"DC"
11,"EJB1_UNION",1.92751024563517,0.513041852799201,3.75702339900439,0.00018560093822425,"DC"
12,"(Intercept)",6.96837965280863,0.0302549436218989,230.322017449236,0,"FL"
12,"EJB1_UNION",0.810128923513437,0.112730144052815,7.1864444982336,7.02495949435155e-13,"FL"
13,"(Intercept)",7.28489494274296,0.03690344124593,197.404217514441,0,"GA"
13,"EJB1_UNION",0.487386188897442,0.143620623826801,3.39356685628385,0.00069319991406663,"GA"
15,"(Intercept)",8.19440549766851,0.102293201343688,80.1070392756279,0,"HI"
15,"EJB1_UNION",0.736424599290345,0.189393482476527,3.88833126494528,0.000109235638161277,"HI"
16,"(Intercept)",7.5313147001758,0.0575593185672166,130.844403437141,0,"ID"
16,"EJB1_UNION",0.734042940893161,0.21945909919403,3.34478243822633,0.000836391025984143,"ID"
17,"(Intercept)",7.96153396773263,0.0358106720239867,222.322942233528,0,"IL"
17,"EJB1_UNION",0.327312686519629,0.0867626805363276,3.77250546544125,0.000162853976839244,"IL"
18,"(Intercept)",7.1116345073469,0.0386689402061617,183.910768421155,0,"IN"
18,"EJB1_UNION",0.388700977387377,0.129869148418537,2.9930201446666,0.00277283722210951,"IN"
19,"(Intercept)",7.91826715641997,0.0608287435336576,130.173117122478,0,"IA"
19,"EJB1_UNION",0.810666853627366,0.201992702017904,4.01334724239449,6.1654956979127e-05,"IA"
20,"(Intercept)",6.92121090418965,0.0722147018675111,95.8421308293659,0,"KS"
20,"EJB1_UNION",1.66016200420192,0.254411925822235,6.52548813832698,8.12340389781729e-11,"KS"
21,"(Intercept)",6.64094867812674,0.0587167589794671,113.101417611436,0,"KY"
21,"EJB1_UNION",-0.148879332204801,0.178352704913978,-0.834746701916339,0.40391536336794,"KY"
22,"(Intercept)",6.91193871788182,0.0539734717010032,128.061777388934,0,"LA"
