"TEHC_ST","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","nobs","state"
28,0.00985632939852548,0.00957623217911907,5.20789676470877,35.1889583888592,3.2801293790297e-09,1,-10854.458112085,21714.91622417,21733.4293267376,95876.9370964395,3535,3537,"MS"
29,0.00823511822716836,0.00797657680856245,5.18664419769645,31.8522203195471,1.78393283863439e-08,1,-11762.5673443555,23531.134688711,23549.8928087407,103193.302536499,3836,3838,"MO"
30,0.0224210978838779,0.0217085768181955,5.27350519797895,31.467277198896,2.45004400348926e-08,1,-4233.16410941787,8472.32821883574,8488.00466325408,38155.1239043083,1372,1374,"MT"
31,0.00268545759431473,0.00213958209217691,5.36861257109387,4.91954224690051,0.0266771248614296,1,-5667.99966111229,11341.9993222246,11358.5338961697,52657.7957146526,1827,1829,"NE"
32,0.0146657599275226,0.0142829571924517,5.30144445290795,38.3115338107671,6.99571768972235e-10,1,-7950.90000586241,15907.8000117248,15925.3619909865,72343.076401429,2574,2576,"NV"
33,0.00366771848297031,0.00264583921987593,5.36703518977261,3.58918965814411,0.0584522861862252,1,-3026.93123192002,6059.86246384004,6074.51592379617,28084.9400600511,975,977,"NH"
34,0.00120598696552509,0.000989984800076504,5.65910400725672,5.58321701553444,0.0181745483219856,1,-14581.0959979409,29168.1919958818,29187.5103394102,148085.718554724,4624,4626,"NJ"
35,0.00488416846051916,0.00420024005396291,5.20902234499468,7.14134464031329,0.00761679391211915,1,-4471.01417447122,8948.02834894244,8963.88075336103,39479.8445654014,1455,1457,"NM"
36,0.00243185174768264,0.00232456328260933,5.5764944484811,22.6664790666853,1.95610597736876e-06,1,-29177.7394498257,58361.4788996513,58382.8922086888,289142.605524979,9298,9300,"NY"
37,0.00223151621278409,0.00210676396424847,5.41549054418833,17.8875831015458,2.36956599981429e-05,1,-24864.6158704385,49735.231740877,49756.193331339,234561.647597877,7998,8000,"NC"
38,0.0301488250838436,0.0288693380456956,4.96002240076069,23.5632125882912,1.4682534372097e-06,1,-2294.46376245998,4594.92752491995,4608.82748021979,18648.1812397642,758,760,"ND"
39,0.00125405888012297,0.00114154948042477,5.53706873830524,11.1462587436092,0.000845478816693484,1,-27793.8550972793,55593.7101945586,55614.9845272097,272161.098898291,8877,8879,"OH"
40,1.6027976242803e-09,-0.00028473643774829,5.37739717913082,5.62902526549458e-06,0.99810711017007,1,-10896.4161983786,21798.8323967572,21817.3259275635,101554.3982825,3512,3514,"OK"
41,0.00036472475190404,0.000106220672450252,5.45455048745339,1.41090520766475,0.234979132631842,1,-12052.4387971193,24110.8775942386,24129.6598483027,115051.451985028,3867,3869,"OR"
42,0.00127006057895375,0.00116146756607771,5.5070581979748,11.6956012667537,0.000629201776369278,1,-28745.5907473118,57497.1814946235,57518.5620448079,278923.764892121,9197,9199,"PA"
44,0.0561420432158715,0.0545845218350395,5.39727417983234,36.0457608523391,3.32136462758842e-09,1,-1886.73655896027,3779.47311792054,3792.70364256644,17653.1245548046,606,608,"RI"
45,0.00121203218664444,0.00100919141332745,5.37326116490361,5.97528872930162,0.0145425377281806,1,-15271.4399075688,30548.8798151376,30568.3866628736,142165.410629791,4924,4926,"SC"
46,0.0152663875274675,0.0136729674425605,5.08421405162605,9.58089311919174,0.00205504801056547,1,-1886.94735657684,3779.89471315368,3793.1838715878,15974.8256990606,618,620,"SD"
47,0.0148106242621204,0.0146324384462878,5.37073445034119,83.1189856101846,1.06047651034287e-19,1,-17144.564426789,34295.1288535781,34314.9832253081,159482.835815996,5529,5531,"TN"
48,0.00295799697447503,0.00290786413039701,5.38500942561644,59.0031750416168,1.64687402072698e-14,1,-61708.8704975246,123423.740995049,123447.434912165,576718.717709993,19888,19890,"TX"
49,0.01207521243395,0.0117290579884118,5.26996033689645,34.8838866280488,3.91337744609836e-09,1,-8798.22532105698,17602.450642114,17620.3221740843,79262.6634923257,2854,2856,"UT"
50,0.024621932282283,0.0224782442213649,4.88070378951465,11.4857813182662,0.000762331646876897,1,-1371.9299839691,2749.85996793819,2762.23401811088,10838.6776138471,455,457,"VT"
51,0.00398151751040282,0.00382164295462584,5.49162392918671,24.904009841071,6.18928388018144e-07,1,-19456.316805315,38918.63361063,38938.8459683927,187883.924955008,6230,6232,"VA"
53,0.009714722096224,0.00958913106541837,5.43031195615032,77.352037274424,1.7355611501312e-18,1,-24534.9451329881,49075.8902659761,49096.8091793163,232515.150415646,7885,7887,"WA"
54,0.000130280679171742,-0.000571382281755017,5.49830863814486,0.185674157575086,0.666606803267227,1,-4456.06121407102,8918.12242814204,8933.91241699447,43079.7419794253,1425,1427,"WV"
55,0.00170494771308318,0.00155417063223628,5.24978668528916,11.3077379102139,0.000776224015544891,1,-20378.8051986866,40763.6103973732,40784.0053085286,182476.483055922,6621,6623,"WI"
56,0.00582385324171853,0.00380317001660013,5.18813630171642,2.88212084374438,0.0902003344368642,1,-1513.26262770288,3032.52525540577,3045.13286195733,13243.0450763124,492,494,"WY"
61,0.0536682455660809,0.0468601034478513,4.55357147550641,7.8829502431181,0.00570839742979776,1,-412.806746122922,831.613492245843,840.459771916978,2882.16683237384,139,141,NA
