"TEHC_ST","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","nobs","state"
33,0.0019287374491725,0.000905074615787038,2.89130897084585,1.88415304948971,0.170178523960229,1,-2422.59193806564,4851.18387613128,4865.83733608741,8150.67587577135,975,977,"NH"
34,0.000507633086503845,0.000291479892967184,2.9559471814444,2.34848756198348,0.125473033844723,1,-11576.7567553722,23159.5135107444,23178.8318542728,40402.7721713975,4624,4626,"NJ"
35,0.0166937688060387,0.0160179569632937,3.34179677469369,24.7017997468533,7.48495917572541e-07,1,-3824.27581355419,7654.55162710838,7670.40403152697,16248.8662692788,1455,1457,"NM"
36,0.00113899087452692,0.00103156336225274,3.15234888396477,10.6024132032377,0.00113344652490307,1,-23872.9032786497,47751.8065572995,47773.2198663369,92397.0478150028,9298,9300,"NY"
37,6.87696003076571e-08,-0.000124962479615798,3.05613731006972,0.000550019301085249,0.981289920360335,1,-20287.72255342,40581.44510684,40602.406697302,74701.1221134857,7998,8000,"NC"
38,0.00178016639240312,0.000463253683158249,3.05991104543972,1.3517725054259,0.245334390801281,1,-1927.36520965536,3860.73041931071,3874.63037461055,7097.19614935105,758,760,"ND"
39,0.00212703324016923,0.00201462218161796,2.89339843855218,18.9219216292556,1.37700749611491e-05,1,-22031.0865569466,44068.1731138932,44089.4474465443,74316.0649114674,8877,8879,"OH"
40,0.0136062102296602,0.0133253463943042,3.40581767808822,48.4441516381527,4.0374071621274e-12,1,-9291.50419084403,18589.0083816881,18607.5019124943,40737.7743260005,3512,3514,"OK"
41,0.00278828928356514,0.00253041193401349,2.82262098812447,10.8124629340744,0.00101720798305883,1,-9503.60222275803,19013.2044455161,19031.9866995802,30809.1208011372,3867,3869,"OR"
42,8.70725423724421e-05,-2.16490981035378e-05,2.84650078097892,0.800875906500654,0.370855036561244,1,-22674.8014504998,45355.6029009997,45376.9834511841,74519.3059041567,9197,9199,"PA"
44,0.0500295619195397,0.0484619539359086,2.71673791059867,31.9145873470572,2.47985901460005e-08,1,-1469.36755254043,2944.73510508086,2957.96562972676,4472.68291417971,606,608,"RI"
45,0.000557535635087494,0.000354561942080944,3.19655038046622,2.7468369266412,0.0975107371589237,1,-12713.0587782358,25432.1175564715,25451.6244042076,50313.1086648444,4924,4926,"SC"
46,0.0188431045600888,0.0172554720431958,2.99014721270565,11.8686814231823,0.00060952571440947,1,-1557.84029935635,3121.68059871271,3134.96975714683,5525.52585855654,618,620,"SD"
47,0.0083806475288871,0.00820129875831899,2.9636224736027,46.728212868926,9.03346259429571e-12,1,-13856.0954365851,27718.1908731701,27738.0452449001,48561.5286000516,5529,5531,"TN"
48,0.00147712773520724,0.00142692043068882,3.47324238534616,29.4205743441511,5.89355278770235e-08,1,-52986.4988867283,105978.997773457,106002.691690572,239917.151128557,19888,19890,"TX"
49,0.00464103481289867,0.00429227553988287,2.41736843468809,13.3072728726797,0.000269109465387571,1,-6572.42082339168,13150.8416467834,13168.7131787537,16677.8346053212,2854,2856,"UT"
50,0.00508016576197806,0.00289352876365279,2.18841202130177,2.3232780593527,0.128145915828494,1,-1005.36422769328,2016.72845538655,2029.10250555924,2179.06196461504,455,457,"VT"
51,4.93768418268217e-05,-0.000111128876176148,2.89572225597849,0.30763291452286,0.579156279393525,1,-15467.9025802823,30941.8051605645,30962.0175183272,52239.8420008818,6230,6232,"VA"
53,0.000492700218261622,0.000365939622220979,2.92305695649979,3.88685627592839,0.0487003439039334,1,-19650.0006703486,39306.0013406972,39326.9202540374,67371.5056408761,7885,7887,"WA"
54,0.0272833154218348,0.0266007072221309,2.88049410692985,39.9692172371599,3.44388108408756e-10,1,-3533.53613732777,7073.07227465553,7088.86226350796,11823.5759775821,1425,1427,"WV"
55,7.84527406761658e-06,-0.000143188127945004,2.81043711988111,0.0519439671163475,0.819721542213177,1,-16240.4407725832,32486.8815451664,32507.2764563218,52296.3446046179,6621,6623,"WI"
56,0.00491036996471372,0.00288783006626814,2.51377642224085,2.4278235344021,0.119841280718703,1,-1155.31597515991,2316.63195031982,2329.23955687138,3108.9833752989,492,494,"WY"
61,0.00592348756184223,-0.00122814202404364,3.22123028922571,0.828271024205787,0.364348406171808,1,-363.999807517461,733.999615034923,742.845894706057,1442.30911609529,139,141,NA
