"TEHC_ST","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","nobs","state"
34,0.0115677248596217,0.0113539635544444,2.10705867279508,54.1151489041515,2.22523748160726e-13,1,-10010.7347686574,20027.4695373148,20046.7878808431,20529.1554627789,4624,4626,"NJ"
35,0.00206595444272552,0.00138008911931842,1.32153908164046,3.01218675477398,0.0828524492289284,1,-2472.60002617356,4951.20005234713,4967.05245676571,2541.10736696102,1455,1457,"NM"
36,0.000493187330676584,0.000385690362224356,1.89580213075156,4.58791850391118,0.0322239958350506,1,-19143.7991950714,38293.5983901429,38315.0116991803,33417.6230549103,9298,9300,"NY"
37,0.000748792731551882,0.000623855096234527,1.56413270289438,5.9933320304141,0.0143813875471689,1,-14929.1600359897,29864.3200719794,29885.2816624413,19567.195875885,7998,8000,"NC"
38,0.00433938695138901,0.00302585052256499,2.01847141016286,3.30359086825932,0.0695232833873448,1,-1611.17074508725,3228.3414901745,3242.24144547434,3088.26393990279,758,760,"ND"
39,0.00168738399729671,0.00157492341196352,1.57952389930978,15.0042256342299,0.00010804144957702,1,-16656.5544322736,33319.1088645471,33340.3831971982,22147.1895593525,8877,8879,"OH"
40,0.0079683722425952,0.00768590310029527,1.88409172393251,28.2097087763797,1.15622166984701e-07,1,-7211.07847552577,14428.1569510515,14446.6504818578,12466.9033041587,3512,3514,"OK"
41,3.49497103256678e-05,-0.0002236396484252,1.98356963773603,0.135155253466315,0.713165776015874,1,-8138.74355487002,16283.48710974,16302.2693638041,15214.8990794625,3867,3869,"OR"
42,8.97176661190077e-05,-1.90036867497856e-05,2.05642360169947,0.825207410979491,0.363685829850381,1,-19684.0033864697,39374.0067729394,39395.3873231238,38892.991238476,9197,9199,"PA"
44,0.011876257671254,0.0102456904396884,1.78186883497261,7.28351302623138,0.00715306603220559,1,-1212.93191409727,2431.86382819454,2445.09435284044,1924.08426629827,606,608,"RI"
45,0.000965317886397284,0.000762427008632605,1.38546750617229,4.7578180795126,0.0292126459769678,1,-8594.75238804486,17195.5047760897,17215.0116238258,9451.71751728622,4924,4926,"SC"
46,0.000794772165312593,-0.000822064772931119,1.25592575926007,0.491559876270427,0.483496207438717,1,-1020.02150781303,2046.04301562605,2059.33217406017,974.801998893711,618,620,"SD"
47,0.000908045217742278,0.000727344918450723,1.05277446733269,5.02514506784437,0.0250213398347615,1,-8131.60280649245,16269.2056129849,16289.0599847149,6127.97912316493,5529,5531,"TN"
48,0.000132514912191494,8.22399984200528e-05,1.46767988227574,2.63580585724616,0.104494885417632,1,-35853.1391138402,71712.2782276805,71735.972144796,42840.4273022129,19888,19890,"TX"
49,0.00209665606089479,0.00174700527465121,1.6375117616433,5.99642884667884,0.0143946340117459,1,-5460.0041006316,10926.0082012632,10943.8797332336,7652.84337221046,2854,2856,"UT"
50,0.00294534744191121,0.000754018535190193,1.02361793657169,1.34409190371992,0.246921685137516,1,-658.120625202935,1322.24125040587,1334.61530057855,476.746124432433,455,457,"VT"
51,0.00134669236155028,0.0011863948803883,2.17286318930137,8.40120725409516,0.00376280573892017,1,-13678.1418296661,27362.2836593323,27382.4960170949,29413.9135575923,6230,6232,"VA"
53,0.00190580130300595,0.00177921992079977,1.83992571104599,15.0559368983608,0.000105221480887615,1,-15999.070708377,32004.141416754,32025.0603300942,26693.3004157955,7885,7887,"WA"
54,0.00157073594496541,0.000870083829839108,0.989738733145297,2.24182002887721,0.134544250341056,1,-2009.10611275336,4024.21222550672,4040.00221435915,1395.90543284048,1425,1427,"WV"
55,0.00137202669771323,0.00122119933427822,1.91797471123644,9.09666963916449,0.00257047416640887,1,-13709.9895828968,27425.9791657935,27446.374076949,24356.1893202724,6621,6623,"WI"
56,0.00181988491904191,-0.000208936453073738,1.33459883871657,0.897015845778495,0.344048066275961,1,-842.537196798708,1691.07439359742,1703.68200014898,876.327797669376,492,494,"WY"
61,0.000664451827242523,-0.00652501254810112,0.793581290912357,0.0924202127659572,0.761577230596256,1,-166.46407214286,338.92814428572,347.774423956854,87.5382058747712,139,141,NA
