"TEHC_ST","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","nobs","state"
19,0.00562513521085462,0.00522042423617441,3.15883662213759,13.8991417648117,0.000197244076133304,1,-6316.52059601957,12639.0411920391,12656.4637221658,24516.5573147636,2457,2459,"IA"
20,1.55646573170637e-05,-0.000370231806935628,2.61296018344233,0.0403442197097836,0.840824816653854,1,-6171.22101317118,12348.4420263424,12366.024895437,17697.037905301,2592,2594,"KS"
21,0.00252250890638225,0.0022472667730784,2.06415901878866,9.16469028960904,0.00248465502554107,1,-7771.91603971531,15549.8320794306,15568.4197356046,15440.966896364,3624,3626,"KY"
22,0.00417960433127384,0.00392946105177916,2.37420724227961,16.7088411878002,4.44371238220078e-05,1,-9094.58700175355,18195.1740035071,18214.0433752566,22440.3397766152,3981,3983,"LA"
23,0.00309264488368969,0.00210462966553682,1.25645176843148,3.1301591583491,0.0771582693734349,1,-1664.34876686692,3334.69753373384,3349.4536193909,1592.87908581215,1009,1011,"ME"
24,0.00368594532163948,0.00349796153773796,2.92560308158042,19.6077834222622,9.69924877881278e-06,1,-13213.9123138694,26433.8246277387,26453.5521458993,45363.5129720501,5300,5302,"MD"
25,0.00359321727733724,0.00331932866196549,2.80885706710791,13.1192648239844,0.000296264106837286,1,-8923.24667907306,17852.4933581461,17871.092575028,28702.6486492822,3638,3640,"MA"
26,0.00193498646840829,0.00182005498366267,1.84100968983149,16.835999923692,4.11253376285328e-05,1,-17625.0888265793,35256.1776531586,35277.3860565979,29432.8260322162,8684,8686,"MI"
27,0.000132746179636624,-8.0263461143204e-05,2.3298721003109,0.623193293743234,0.429902980100311,1,-10634.2747408799,21274.5494817599,21293.9128808444,25480.4589938706,4694,4696,"MN"
28,0.0023742513977565,0.00209203760748711,1.78487447369105,8.41295315686115,0.00374855885554011,1,-7066.93950307737,14139.8790061547,14158.3921087224,11261.7212949578,3535,3537,"MS"
29,0.00754096208985542,0.00728223971292374,2.20388491039821,29.1469264440357,7.1156920265092e-08,1,-8477.75660468595,16961.5132093719,16980.2713294016,18631.8689666056,3836,3838,"MO"
30,0.000964806315564153,0.000236646553403497,2.91552965348969,1.32499262620786,0.249898555291003,1,-3418.87158069685,6843.74316139369,6859.41960581204,11662.4296560383,1372,1374,"MT"
31,0.000540589927707908,-6.45955782707652e-06,2.78230262539193,0.988192004566659,0.320316303248186,1,-4465.81507852537,8937.63015705074,8954.16473099591,14143.1868319532,1827,1829,"NE"
32,0.00013640891801903,-0.000252038475563765,2.8989876503836,0.351164456944602,0.553506752050625,1,-6395.98072890609,12797.9614578122,12815.5234370738,21632.2290680753,2574,2576,"NV"
33,0.0185925020373928,0.0175859302446106,2.67521700910086,18.4711137056635,1.89803886907357e-05,1,-2346.69972241059,4699.39944482118,4714.05290477731,6977.866394638,975,977,"NH"
34,0.000151537701894365,-6.46925018896738e-05,2.52075985791841,0.70081653368651,0.40255272649228,1,-10840.0257885981,21686.0515771962,21705.3699207246,29381.9607282182,4624,4626,"NJ"
35,0.00154309163767562,0.000856866958388824,1.21519401480512,2.24866823396577,0.133946386239656,1,-2350.36751530476,4706.73503060951,4722.5874350281,2148.59339821447,1455,1457,"NM"
36,0.000661115876423468,0.000553636968688043,2.30204021975895,6.1511220234129,0.0131504448392282,1,-20949.4290220573,41904.8580441145,41926.271353152,49273.7205341601,9298,9300,"NY"
37,8.1940727239688e-05,-4.30802854225476e-05,2.30559878546959,0.65541564169735,0.418207158959824,1,-18033.2314965274,36072.4629930549,36093.4245835168,42515.6545049515,7998,8000,"NC"
38,0.00779321665658753,0.00648423673133236,3.5507759362073,5.9536563596026,0.0149149315144631,1,-2040.43824355228,4086.87648710456,4100.7764424044,9556.8713898548,758,760,"ND"
39,0.0059764216739998,0.00586444425163568,2.15634615205572,53.371666786255,2.99902033935287e-13,1,-19420.5136228712,38847.0272457423,38868.3015783934,41276.5296138888,8877,8879,"OH"
40,0.00556545162828472,0.00528229828307636,2.31324907874947,19.6552564978161,9.55856685280057e-06,1,-7932.17658753295,15870.3531750659,15888.8467058721,18793.1380067774,3512,3514,"OK"
41,0.00437429729784814,0.00411683008742614,2.98131541737021,16.9897257622719,3.8370823142061e-05,1,-9715.23163480027,19436.4632696005,19455.2455236646,34370.8303362232,3867,3869,"OR"
42,0.00652756413972249,0.00641954278103374,2.50887153714452,60.4284580286744,8.45020220563701e-15,1,-21513.3598255003,43032.7196510005,43054.100201185,57889.9314778542,9197,9199,"PA"
44,NA,NA,0,NA,NA,1,Inf,-Inf,-Inf,0,606,608,"RI"
45,1.71778124126243e-05,-0.000185905620200488,2.54990663391806,0.0845850013050476,0.771189759103462,1,-11599.7065341761,23205.4130683521,23224.9199160882,32015.9653965275,4924,4926,"SC"
46,NA,NA,0,NA,NA,1,Inf,-Inf,-Inf,0,618,620,"SD"
47,0.000502040812784367,0.000321267081695997,2.28354487624595,2.77717791054022,0.0956731579470628,1,-12414.2559776447,24834.5119552895,24854.3663270195,28831.3973489133,5529,5531,"TN"
48,0.00144258040918835,0.00139237136757586,2.25203030324959,28.7314866577172,8.40671449178717e-08,1,-44369.0291636003,88744.0583272007,88767.7522443162,100864.786000572,19888,19890,"TX"
49,8.97231239533736e-05,-0.000260630862338074,3.08802135481554,0.256092773206562,0.612856354966258,1,-7271.71534435504,14549.4306887101,14567.3022206805,27215.389783772,2854,2856,"UT"
50,NA,NA,0,NA,NA,1,Inf,-Inf,-Inf,0,455,457,"VT"
51,0.0013195214095053,0.00115921956703491,2.80981157391993,8.23147999530373,0.00413084023372367,1,-15280.2125744802,30566.4251489605,30586.6375067231,49186.1059342214,6230,6232,"VA"
53,1.17606914137067e-05,-0.00011506089885982,2.26587567200877,0.0927341424147096,0.760737653311452,1,-17641.4288133396,35288.8576266793,35309.7765400195,40483.1083434946,7885,7887,"WA"
54,0.000369635225879137,-0.000331859766944609,3.45184420339289,0.526924966906934,0.4680217443787,1,-3791.74721463613,7589.49442927226,7605.28441812469,16979.2004764083,1425,1427,"WV"
55,0.00384600354398293,0.00369554983661902,2.82725381772231,25.562703713788,4.39740854229483e-07,1,-16279.952452585,32565.9049051701,32586.2998163255,52924.0640359937,6621,6623,"WI"
56,0.00181988491904186,-0.00020893645307396,1.82879434524844,0.897015845778467,0.344048066275969,1,-998.160125098242,2002.32025019648,2014.92785674805,1645.48846854863,492,494,"WY"
61,0.000664451827242522,-0.00652501254810112,0.988125549440039,0.092420212765957,0.761577230596256,1,-197.378855584365,400.757711168731,409.603990839865,135.718502102409,139,141,NA
