"ESEX","term","estimate","std.error","statistic","p.value","state"
1,"(Intercept)",0.187941079144554,0.000668768833527539,281.025475055747,0,NA
1,"EJB1_UNION",-0.0117074548935576,0.0017527180866793,-6.67959952175681,2.40042138573347e-11,NA
2,"(Intercept)",0.170402787641609,0.000637590141424167,267.260700206226,0,NA
2,"EJB1_UNION",-0.0222687412858174,0.00176583789654275,-12.6108638450995,1.88269122854044e-36,NA
