"ESEX","term","estimate","std.error","statistic","p.value","state"
1,"(Intercept)",0.0146821015134501,0.000148292608499848,99.0076421338639,0,NA
1,"EJB1_UNION",0.00292006486641125,0.000410604161084197,7.1116299910377,1.14873895298411e-12,NA
2,"(Intercept)",0.0144039240089138,0.00015299295389442,94.1476299546049,0,NA
2,"EJB1_UNION",0.00478173610264572,0.000444819988220242,10.7498229155075,5.9918209611028e-27,NA
