"ESEX","term","estimate","std.error","statistic","p.value","state"
1,"(Intercept)",0.0215239965720317,0.000252281194610608,85.3174831570525,0,NA
1,"EJB1_UNION",0.0026256161944109,0.000661181847232219,3.97109540348396,7.15608166659793e-05,NA
2,"(Intercept)",0.0171046687379805,0.000223022811718088,76.6947049327029,0,NA
2,"EJB1_UNION",0.00485459812467033,0.000617672870295091,7.85949708678489,3.87053152260209e-15,NA
