"Ast_var","term","estimate","std.error","statistic","p.value"
"TVAL_BANK_proportion","(Intercept)",0.218110176122674,0.0065358238488753,33.3714893739381,5.32634843368917e-244
"TVAL_BANK_proportion","EJB1_UNION",-0.0487733259843172,0.0185065152039068,-2.63546785804499,0.00840230721544475
"TVAL_BANK_proportion","Median_oneYear_ahead_uncertainty_inflation",-0.00311544442839939,0.00501913751208826,-0.620713104770699,0.534788589817845
"TVAL_BANK_proportion","Median_threeYear_ahead_uncertainty_inflation",0.0016022711877836,0.0037299286914436,0.429571533487808,0.66750746871871
"TVAL_BANK_proportion","EJB1_UNION:Median_oneYear_ahead_uncertainty_inflation",0.00652807505342631,0.0142286775361343,0.458797034147974,0.646380054732087
"TVAL_BANK_proportion","EJB1_UNION:Median_threeYear_ahead_uncertainty_inflation",-0.0113550164583527,0.0105652207921975,-1.07475429824793,0.28248508459587
"TVAL_STMF_proportion","(Intercept)",0.0251831555062059,0.00197644588654285,12.7416367317072,3.50066720874645e-37
"TVAL_STMF_proportion","EJB1_UNION",-0.00989824743753315,0.00559640631307687,-1.76867919943632,0.0769478226781997
"TVAL_STMF_proportion","Median_oneYear_ahead_uncertainty_inflation",0.00118646361216962,0.00151779697848907,0.781701129324106,0.43439047904363
"TVAL_STMF_proportion","Median_threeYear_ahead_uncertainty_inflation",-0.00154913442661538,0.00112793771523852,-1.37342195910861,0.169621608347546
"TVAL_STMF_proportion","EJB1_UNION:Median_oneYear_ahead_uncertainty_inflation",-0.00302384279990346,0.00430277985415358,-0.702764933926255,0.482202466788863
"TVAL_STMF_proportion","EJB1_UNION:Median_threeYear_ahead_uncertainty_inflation",0.00577029772182816,0.00319494338556095,1.80607197858532,0.0709074888538647
"TVAL_BOND_proportion","(Intercept)",0.00603708306495604,0.000754450632161803,8.00195905152519,1.22623884186406e-15
"TVAL_BOND_proportion","EJB1_UNION",0.000118819403929163,0.00213626505510887,0.0556201598884026,0.955644418577618
"TVAL_BOND_proportion","Median_oneYear_ahead_uncertainty_inflation",0.000447687676308334,0.000579374774544088,0.772708264112155,0.439695292729455
"TVAL_BOND_proportion","Median_threeYear_ahead_uncertainty_inflation",-0.00157268817876373,0.000430557359599328,-3.65267982000646,0.000259534997936303
"TVAL_BOND_proportion","EJB1_UNION:Median_oneYear_ahead_uncertainty_inflation",1.20908767163315e-05,0.00164246084505631,0.00736143984967685,0.994126475761087
"TVAL_BOND_proportion","EJB1_UNION:Median_threeYear_ahead_uncertainty_inflation",-0.000279528044773422,0.00121957655070127,-0.229200901421638,0.818712833087949
"TVAL_RENT_proportion","(Intercept)",0.0153449049943519,0.00169869736097923,9.03333657121019,1.66886040051371e-19
"TVAL_RENT_proportion","EJB1_UNION",0.00383724630362448,0.0048099473401824,0.797773038296708,0.425002457013301
"TVAL_RENT_proportion","Median_oneYear_ahead_uncertainty_inflation",2.57666932710517e-06,0.00130450205564267,0.00197521292968432,0.998424009637399
"TVAL_RENT_proportion","Median_threeYear_ahead_uncertainty_inflation",-0.000333879438603043,0.000969429435569362,-0.34440819140895,0.730539423808082
"TVAL_RENT_proportion","EJB1_UNION:Median_oneYear_ahead_uncertainty_inflation",0.00162696153549577,0.00369811328146719,0.439943671722866,0.659978028616013
"TVAL_RENT_proportion","EJB1_UNION:Median_threeYear_ahead_uncertainty_inflation",-0.00155797906240796,0.00274596027874239,-0.567371303390264,0.570462108285521
"TVAL_RE_proportion","(Intercept)",0.00641083857251417,0.00147488662399232,4.34666534242535,1.38240613692661e-05
"TVAL_RE_proportion","EJB1_UNION",0.0147001005208565,0.00417621593881384,3.51995699844768,0.000431641760639681
"TVAL_RE_proportion","Median_oneYear_ahead_uncertainty_inflation",-0.000406722390778978,0.00113262825800162,-0.359096100512791,0.719523297486601
"TVAL_RE_proportion","Median_threeYear_ahead_uncertainty_inflation",0.00257574341390056,0.00084170290733922,3.06015743968732,0.00221228301269242
"TVAL_RE_proportion","EJB1_UNION:Median_oneYear_ahead_uncertainty_inflation",0.00300628419865502,0.00321087083440227,0.93628313118197,0.349127725751016
"TVAL_RE_proportion","EJB1_UNION:Median_threeYear_ahead_uncertainty_inflation",-0.00754608895407492,0.00238416811502947,-3.16508257387783,0.00155044999695556
"TVAL_OTH_proportion","(Intercept)",0.0212437714055976,0.00205070010880218,10.3592774557398,3.81274660961212e-25
"TVAL_OTH_proportion","EJB1_UNION",0.0223655305115151,0.00580666089229616,3.85170254064397,0.000117308976593973
"TVAL_OTH_proportion","Median_oneYear_ahead_uncertainty_inflation",0.000790712774807801,0.00157481995845156,0.502097252809311,0.615599256631934
"TVAL_OTH_proportion","Median_threeYear_ahead_uncertainty_inflation",-0.000897615012365964,0.00117031385028591,-0.766986575564044,0.443089733180229
"TVAL_OTH_proportion","EJB1_UNION:Median_oneYear_ahead_uncertainty_inflation",0.00526909549600205,0.00446443344345684,1.18023833544311,0.237905801881895
"TVAL_OTH_proportion","EJB1_UNION:Median_threeYear_ahead_uncertainty_inflation",-0.0114920558745805,0.00331497603501153,-3.4667085834726,0.000526901591082456
"TVAL_RET_proportion","(Intercept)",0.235215463272391,0.00540602463374656,43.5098763339113,0
"TVAL_RET_proportion","EJB1_UNION",0.00111582696330234,0.0153074316858067,0.0728944597764857,0.94189012167556
"TVAL_RET_proportion","Median_oneYear_ahead_uncertainty_inflation",0.021779302113792,0.00415151657356551,5.2461074712962,1.55387397012144e-07
"TVAL_RET_proportion","Median_threeYear_ahead_uncertainty_inflation",-0.0385251503720683,0.00308516368468713,-12.4872306008539,8.83579163255384e-36
