"Ast_var","term","estimate","std.error","statistic","p.value"
"TVAL_BANK_log","(Intercept)",7.19540713808653,0.0861006903032906,83.5696800192963,0
"TVAL_BANK_log","EJB1_UNION",0.363253544213046,0.243838246179566,1.48973161472602,0.136295229473576
"TVAL_BANK_log","Median_oneYear_ahead_uncertainty_inflation",0.205264628380735,0.0525649958057668,3.90496803498681,9.42458972653831e-05
"TVAL_BANK_log","Median_threeYear_ahead_uncertainty_inflation",-0.710167540093301,0.036756012154361,-19.3211259456242,3.73442173114817e-83
"TVAL_BANK_log","Mean_prob_losingJob",0.0670678108319012,0.00619096881539836,10.8331689000093,2.40809517040245e-27
"TVAL_BANK_log","EJB1_UNION:Median_oneYear_ahead_uncertainty_inflation",-0.0601604768358597,0.149081463341354,-0.403540960005936,0.686550421139513
"TVAL_BANK_log","EJB1_UNION:Median_threeYear_ahead_uncertainty_inflation",0.192244640491637,0.104147444871066,1.84588916924112,0.0649086845773838
"TVAL_BANK_log","EJB1_UNION:Mean_prob_losingJob",-0.0162325989470424,0.017537046948089,-0.925617579464325,0.354645045390591
"TVAL_STMF_log","(Intercept)",1.48755580642639,0.0940507338322195,15.816525249873,2.44311601122215e-56
"TVAL_STMF_log","EJB1_UNION",-0.28204156268945,0.26635287021239,-1.058901908827,0.289644788228569
"TVAL_STMF_log","Median_oneYear_ahead_uncertainty_inflation",0.0751485765990249,0.0574185457980117,1.30878578610096,0.190607315042368
"TVAL_STMF_log","Median_threeYear_ahead_uncertainty_inflation",-0.222029413798837,0.0401498513390143,-5.53001832868773,3.20301214488885e-08
"TVAL_STMF_log","Mean_prob_losingJob",0.0218387283120782,0.00676260733995938,3.22933555272918,0.00124083435264157
"TVAL_STMF_log","EJB1_UNION:Median_oneYear_ahead_uncertainty_inflation",-0.0888711021086562,0.162846789946115,-0.545734442404809,0.585248651485407
"TVAL_STMF_log","EJB1_UNION:Median_threeYear_ahead_uncertainty_inflation",0.304012984193642,0.113763822129311,2.67231689744111,0.00753310638993357
"TVAL_STMF_log","EJB1_UNION:Mean_prob_losingJob",-0.0237769965223297,0.0191563172014989,-1.2412091673064,0.214528868625602
"TVAL_BOND_log","(Intercept)",0.332662949413236,0.0446791184606743,7.44560235014574,9.66032212835139e-14
"TVAL_BOND_log","EJB1_UNION",0.0984406848771236,0.126531829744035,0.777991475158954,0.436574278760825
"TVAL_BOND_log","Median_oneYear_ahead_uncertainty_inflation",0.00433637135878648,0.0272768739276989,0.158976111789079,0.873687736332524
"TVAL_BOND_log","Median_threeYear_ahead_uncertainty_inflation",-0.0125067579063522,0.019073322355511,-0.655719946071094,0.512004529364696
"TVAL_BOND_log","Mean_prob_losingJob",0.00270288725133984,0.0032125994357905,0.841339639554148,0.400157952098938
"TVAL_BOND_log","EJB1_UNION:Median_oneYear_ahead_uncertainty_inflation",-0.00169511604063666,0.0773609170548597,-0.0219117883444245,0.982518326992341
"TVAL_BOND_log","EJB1_UNION:Median_threeYear_ahead_uncertainty_inflation",-0.00463652831096261,0.0540438875737222,-0.085791909485376,0.931631860447574
"TVAL_BOND_log","EJB1_UNION:Mean_prob_losingJob",-0.000489202246997804,0.00910027312538434,-0.0537568752341313,0.957128882380919
"TVAL_RENT_log","(Intercept)",0.519017993965362,0.0648571045082485,8.0024848148957,1.22101309914966e-15
"TVAL_RENT_log","EJB1_UNION",0.232265648735948,0.183676141966677,1.26453902095835,0.206037008386728
"TVAL_RENT_log","Median_oneYear_ahead_uncertainty_inflation",0.00768869147053785,0.0395956572989284,0.194180170125524,0.846034860702502
