"ESEX","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","nobs","state"
1,0.000202254345885219,0.000199717457790571,0.105504573351587,79.7253715336184,4.3202169899933e-19,1,327133.589753377,-654261.179506755,-654228.526381192,4386.85635561132,394104,394106,NA
2,1.78211165538521e-05,1.51413486825236e-05,0.0971227070627077,6.6502463680511,0.00991459080510944,1,340638.776794959,-681271.553589919,-681239.064286157,3519.95119597768,373160,373162,NA
