"ESEX","term","estimate","std.error","statistic","p.value","state"
1,"(Intercept)",0.00312596117328011,6.17412617381573e-05,50.6300176782458,0,NA
1,"EJB1_UNION",-0.00080716637217793,0.000170954029582006,-4.7215404875305,2.3414533699717e-06,NA
2,"(Intercept)",0.00298661433576137,6.59359241103248e-05,45.2957075533533,0,NA
2,"EJB1_UNION",-0.000427864409568834,0.000191705671663061,-2.23188185230556,0.0256233638723957,NA
