"Ast_var","term","estimate","std.error","statistic","p.value"
"TDEBT_HOME_proportion","(Intercept)",0.480299935992741,0.0100554794112057,47.7649962126623,0
"TDEBT_HOME_proportion","EJB1_UNION",-0.00777187861225348,0.0271058333304294,-0.28672347083049,0.774324171490367
"TDEBT_HOME_proportion","Median_oneYear_ahead_uncertainty_inflation",0.0168921649135859,0.00775433737420512,2.17841500806734,0.0293755720164936
"TDEBT_HOME_proportion","Median_threeYear_ahead_uncertainty_inflation",-0.0448166063465835,0.00575770771708424,-7.7837584936109,7.05211538160005e-15
"TDEBT_HOME_proportion","EJB1_UNION:Median_oneYear_ahead_uncertainty_inflation",-0.0181208148973501,0.0208762704682415,-0.868010161341643,0.385389144471419
"TDEBT_HOME_proportion","EJB1_UNION:Median_threeYear_ahead_uncertainty_inflation",0.0500935422997992,0.0154862192259247,3.23471736832579,0.00121770304540318
"TDEBT_VEH_proportion","(Intercept)",0.166659463812981,0.00734613577229893,22.6866843982692,6.83348573104698e-114
"TDEBT_VEH_proportion","EJB1_UNION",0.0137241075831183,0.0198024503580347,0.693050977782144,0.488277849844239
"TDEBT_VEH_proportion","Median_oneYear_ahead_uncertainty_inflation",-0.00518480684217094,0.00566501236247798,-0.915233102845872,0.360069666714663
"TDEBT_VEH_proportion","Median_threeYear_ahead_uncertainty_inflation",0.010057180814098,0.00420635366025206,2.39094988829241,0.0168051767850907
"TDEBT_VEH_proportion","EJB1_UNION:Median_oneYear_ahead_uncertainty_inflation",0.00383451804535071,0.0152513779808485,0.251421087993873,0.801488658251479
"TDEBT_VEH_proportion","EJB1_UNION:Median_threeYear_ahead_uncertainty_inflation",-0.0159889254751058,0.0113136196078779,-1.41324580720147,0.157584021776293
"TDEBT_RENT_proportion","(Intercept)",0.0183981192491397,0.00267625906496089,6.87456587817613,6.22439917845732e-12
"TDEBT_RENT_proportion","EJB1_UNION",0.00908852699281453,0.00721419926364134,1.25981091742497,0.207738109087622
"TDEBT_RENT_proportion","Median_oneYear_ahead_uncertainty_inflation",-0.000703259903554304,0.00206381166345536,-0.340757791036447,0.733286057230219
"TDEBT_RENT_proportion","Median_threeYear_ahead_uncertainty_inflation",0.0010386612222451,0.00153241002652447,0.677795892918295,0.497901397462323
"TDEBT_RENT_proportion","EJB1_UNION:Median_oneYear_ahead_uncertainty_inflation",0.00307022300889214,0.0055562053084158,0.552575514846756,0.580554334185161
"TDEBT_RENT_proportion","EJB1_UNION:Median_threeYear_ahead_uncertainty_inflation",-0.00508549926507799,0.00412164680474277,-1.23385129924915,0.217258841074812
"TDEBT_RE_proportion","(Intercept)",0.0115012008812032,0.00229385025084528,5.01392838393221,5.33461820906613e-07
"TDEBT_RE_proportion","EJB1_UNION",-0.00386914955146847,0.00618336730072633,-0.625735034535953,0.531489006408656
"TDEBT_RE_proportion","Median_oneYear_ahead_uncertainty_inflation",0.000229900874827559,0.00176891503662546,0.129967166351946,0.896592450772635
"TDEBT_RE_proportion","Median_threeYear_ahead_uncertainty_inflation",0.000889462145932682,0.00131344501351268,0.677197855092464,0.498280710139448
"TDEBT_RE_proportion","EJB1_UNION:Median_oneYear_ahead_uncertainty_inflation",-0.00227456381034639,0.00476228295956982,-0.477620466834221,0.632920548668431
"TDEBT_RE_proportion","EJB1_UNION:Median_threeYear_ahead_uncertainty_inflation",0.00431981711750343,0.00353270753221831,1.22280632577327,0.221403373801636
"TDEBT_BUS_proportion","(Intercept)",0.00219509148231779,0.00115520384231859,1.9001767496826,0.0574104450094165
"TDEBT_BUS_proportion","EJB1_UNION",0.000205896689400799,0.00311399999264728,0.066119682044624,0.947282564898786
"TDEBT_BUS_proportion","Median_oneYear_ahead_uncertainty_inflation",-0.000352751777138478,0.000890841695656392,-0.395975826971775,0.69212301298042
"TDEBT_BUS_proportion","Median_threeYear_ahead_uncertainty_inflation",0.000766983309649561,0.000661462850822505,1.1595259033759,0.246242381988354
"TDEBT_BUS_proportion","EJB1_UNION:Median_oneYear_ahead_uncertainty_inflation",-0.000412391720371943,0.00239832899775219,-0.171949603560834,0.863477211855194
"TDEBT_BUS_proportion","EJB1_UNION:Median_threeYear_ahead_uncertainty_inflation",0.000676896363047216,0.00177910363307394,0.380470451784573,0.703596371669975
"TDEBT_CC_proportion","(Intercept)",0.170105082439174,0.00722710512550656,23.5370981167581,1.95440047189675e-122
"TDEBT_CC_proportion","EJB1_UNION",-0.0243620576772633,0.0194815879962092,-1.25051703598309,0.211111262164823
"TDEBT_CC_proportion","Median_oneYear_ahead_uncertainty_inflation",0.00699736745123283,0.00557322123493917,1.25553376696506,0.209285585512627
"TDEBT_CC_proportion","Median_threeYear_ahead_uncertainty_inflation",-0.0116196004582809,0.00413819741970105,-2.80788934886541,0.00498690943063944
"TDEBT_CC_proportion","EJB1_UNION:Median_oneYear_ahead_uncertainty_inflation",-0.00701117552739198,0.0150042573936711,-0.467279075760814,0.640300407856621
"TDEBT_CC_proportion","EJB1_UNION:Median_threeYear_ahead_uncertainty_inflation",0.0145464204470326,0.0111303031676119,1.30692041609085,0.191240281857369
"TDEBT_ED_proportion","(Intercept)",0.0940152751377593,0.00667782274698293,14.0787317513385,5.22460363265816e-45
"TDEBT_ED_proportion","EJB1_UNION",0.00626206642906894,0.0180009269561188,0.347874664695552,0.727934444602857
"TDEBT_ED_proportion","Median_oneYear_ahead_uncertainty_inflation",-0.00873644601605795,0.00514963915569672,-1.69651615422284,0.0897887331068604
