"TEHC_ST","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","nobs","state"
13,0.000555523401417152,0.000514701423857233,0.318979541343046,13.6084392433526,0.000225658316991257,1,-6764.45572596968,13534.9114519394,13559.2288998318,2491.09500587526,24483,24485,"GA"
15,0.0364175156618202,0.0361090705644007,0.335887022564466,118.068064516206,5.06699350609945e-27,1,-1024.19674831844,2054.39349663687,2072.53602516982,352.449967180641,3124,3126,"HI"
16,0.00712042379622935,0.00693230716564874,0.34904195986193,37.8511127605122,8.19791157866538e-10,1,-1933.4619121503,3872.9238243006,3892.6388684307,643.020269270191,5278,5280,"ID"
17,0.00740429573926942,0.00736608812141415,0.321950478294343,193.791085519299,6.80216761077261e-44,1,-7418.67976200995,14843.3595240199,14867.8548863618,2692.77817800291,25979,25981,"IL"
18,0.00644164848144881,0.00638213971578527,0.314573232176994,108.247052507677,2.83483272869403e-25,1,-4380.55774442958,8767.11548885917,8790.28462155143,1652.17469204449,16696,16698,"IN"
19,0.0130922065353988,0.0129941433603726,0.334723998045788,133.507879302181,1.09291708031107e-30,1,-3265.31181196653,6536.62362393307,6558.27437999508,1127.5721185891,10064,10066,"IA"
20,0.00832671212619108,0.0081879777546362,0.29305358584073,60.0191000461714,1.06922985168308e-14,1,-1368.50180353965,2743.0036070793,2763.62820998636,613.87312903654,7148,7150,"KS"
21,0.0035939158312132,0.00350661899538274,0.305057176934339,41.1689129053117,1.45151878127577e-10,1,-2643.88708830792,5293.77417661585,5315.80249009332,1062.18548400708,11414,11416,"KY"
22,0.00409517227236451,0.00401021195605944,0.317759353466306,48.2010007785453,4.05001905613185e-12,1,-3193.52730198239,6393.05460396478,6415.16278387027,1183.58214071703,11722,11724,"LA"
23,0.0147143973519881,0.014396460726416,0.298552658370674,46.2809131395594,1.22471515908396e-11,1,-650.611509457366,1307.22301891473,1325.34145867203,276.225304752789,3099,3101,"ME"
24,0.00283334941959252,0.00276578154789042,0.336499215577778,41.933382659767,9.74231183117932e-11,1,-4866.53903767293,9739.07807534587,9761.87710364033,1671.07375452246,14758,14760,"MD"
25,0.000665396659359485,0.000568702454875614,0.341149712878751,6.8814533705646,0.00872226113908681,1,-3549.80773757148,7105.61547514295,7127.34593005466,1202.81961338262,10335,10337,"MA"
26,0.00439939683557347,0.00435920627352093,0.311606510639046,109.463431484912,1.45230893046298e-25,1,-6264.9505866997,12535.9011733994,12560.2538233848,2405.32695203229,24772,24774,"MI"
27,0.0116152757080551,0.0115447674526484,0.286016700407742,164.736393505231,1.69818229529957e-37,1,-2343.61298699702,4693.22597399404,4715.87069447581,1146.75024072227,14018,14020,"MN"
28,0.0002185406496437,0.000118732178110204,0.294054437726158,2.18960020413201,0.138976823974863,1,-1952.18558289129,3910.37116578258,3932.00788149035,866.15007967436,10017,10019,"MS"
29,0.00346016625882836,0.00338616760777466,0.284788473008896,46.7598558832363,8.37000834481525e-12,1,-2193.50354292165,4393.00708584331,4415.5315239261,1092.23395618913,13467,13469,"MO"
30,0.0194939995388163,0.0191692211352186,0.343884554275924,60.0224624632639,1.27125025876207e-14,1,-1060.84871494517,2127.69742989034,2145.7374594345,357.016635155374,3019,3021,"MT"
31,0.00425122227038242,0.00401345990702762,0.289020886726785,17.8801312806593,2.40286001559315e-05,1,-743.488230103943,1492.97646020789,1511.99782824663,349.836509574644,4188,4190,"NE"
32,0.00235980018887334,0.00224805733495181,0.370364791372697,21.1181306549695,4.37748956808837e-06,1,-3800.24814031105,7606.49628062209,7627.7877956437,1224.65446253129,8928,8930,"NV"
33,0.0192368048457314,0.0189893872889316,0.330622415565845,77.7503629675712,1.72000655897011e-18,1,-1237.02725957418,2480.05451914836,2498.9110590756,433.309524158091,3964,3966,"NH"
34,0.00866070462213381,0.00858917942044712,0.361891251693146,121.086056633133,4.78020119614326e-28,1,-5578.82935750751,11163.658715015,11186.2694347024,1815.17875380116,13860,13862,"NJ"
35,0.00622995616540349,0.00604913919964034,0.3349316832789,34.4544890414874,4.61865209434597e-09,1,-1786.45368947318,3578.90737894637,3598.74379795254,616.537061622349,5496,5498,"NM"
36,0.00941430756194622,0.00938673231231668,0.394537895077349,341.404255209291,7.09850234442326e-76,1,-17562.6767306767,35131.3534613534,35156.8210274862,5591.77959187415,35923,35925,"NY"
37,0.00157571994174504,0.00153114941899779,0.32766007066669,35.3534094873686,2.79062690951362e-09,1,-6790.69243361962,13587.3848672392,13611.4357177116,2404.99649189023,22401,22403,"NC"
38,0.0159444133387623,0.0154376905855896,0.302687840840611,31.4657536866725,2.3210351573875e-08,1,-434.232509285779,874.465018571558,891.182527526619,177.925902103923,1942,1944,"ND"
39,0.00648344429393002,0.00644536101595894,0.333170268295965,170.243861331372,8.65791263780425e-39,1,-8343.5454583116,16693.0909166232,16717.5988387576,2895.83133322206,26088,26090,"OH"
40,0.00683922636967579,0.00675386661259558,0.329081514681998,80.1223738633048,4.05101050200751e-19,1,-3577.24637317631,7160.49274635263,7182.57858122095,1260.00817485831,11635,11637,"OK"
41,0.00953658392143943,0.00944692488133081,0.323300084741416,106.365001341741,7.94765240690271e-25,1,-3200.60456708086,6407.20913416173,6429.13941977707,1154.66497113718,11047,11049,"OR"
42,0.00482744278071784,0.00479676261432704,0.320393002202687,157.347346791478,5.21077277796353e-36,1,-9105.65326162737,18217.3065232547,18242.4678732996,3329.71240988544,32437,32439,"PA"
44,0.00241806340707207,0.00190805219204504,0.337462064175593,4.74119653808745,0.0295677447503392,1,-650.301473533786,1306.60294706757,1323.34198353684,222.750541145968,1956,1958,"RI"
45,0.00506422725612048,0.00498412615534394,0.321843693271143,63.2229420948412,2.0050014717216e-15,1,-3542.65144276559,7091.30288553117,7113.58480014781,1286.60895056115,12421,12423,"SC"
46,8.67190737087179e-05,-0.000387173476493308,0.316894827458495,0.182993114518781,0.668857178499419,1,-568.718281387985,1143.43656277597,1160.40273471045,211.891119823593,2110,2112,"SD"
47,0.00214315323569734,0.00209399288261991,0.311320313185814,43.5951554767052,4.1382758612382e-11,1,-5114.71327155666,10235.4265431133,10259.1816716084,1967.28900858809,20298,20300,"TN"
48,0.00195331914392796,0.00193711629832094,0.327780644158003,120.554079900679,5.07971286546848e-28,1,-18696.013313854,37398.0266277079,37425.1118304548,6617.9909617215,61597,61599,"TX"
49,0.00306318550693564,0.00293689505665773,0.354578911453464,24.2550842141843,8.60976404035798e-07,1,-3016.17339698229,6038.34679396459,6059.26912870793,992.482657908751,7894,7896,"UT"
50,0.00044983589281586,-0.000229206338235199,0.281150219915497,0.662456430904993,0.41582570792014,1,-220.205996049957,446.411992099914,462.299197318161,116.35489674536,1472,1474,"VT"
51,0.00574107106238357,0.00569063690752214,0.310808832058865,113.832998256062,1.67450454116653e-26,1,-4935.12313286284,9876.24626572569,9899.91382302916,1904.41439251138,19714,19716,"VA"
53,0.00624265868988922,0.0061946255640104,0.311786097823235,129.965697123654,5.12485349625507e-30,1,-5244.1813424084,10494.3626848168,10518.1750471231,2011.18949919514,20689,20691,"WA"
54,0.016493292636762,0.0162941619003047,0.28695896287554,82.8264532647277,1.27338502539873e-19,1,-841.551337945897,1689.10267589179,1708.61864494833,406.704159644176,4939,4941,"WV"
55,0.00126236559137946,0.00120977831071345,0.316542245683842,24.0051505875964,9.68694936419203e-07,1,-5101.54743445679,10209.0948689136,10232.65050417,1902.9792808024,18992,18994,"WI"
56,0.00178249712014154,0.00113598319340591,0.307583925118074,2.75709005858794,0.0970272548054966,1,-369.933036424272,745.866072848544,761.896351535986,146.074552810167,1544,1546,"WY"
