"TEHC_ST","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","nobs","state"
34,0.000721177779441672,0.000649079740320357,0.0845557840925489,10.0027377752787,0.00156644871737835,1,14575.5798202678,-29145.1596405357,-29122.5489208483,99.0945734417895,13860,13862,"NJ"
35,0.0142965067348135,0.0141171574820361,0.0594018258383325,79.7132216243413,5.80520031825788e-19,1,7722.89599860684,-15439.7919972137,-15419.9555782075,19.39305871345,5496,5498,"NM"
36,0.000452806203840449,0.000424981490041554,0.0851815552614292,16.273526014098,5.49379022147536e-05,1,37507.8432662707,-75009.6865325414,-74984.2189664086,260.653600746743,35923,35925,"NY"
37,0.00175671205653055,0.00171214961342792,0.0766673935347796,39.4213587545499,3.47811182007e-10,1,25749.6695461808,-51493.3390923616,-51469.2882418892,131.670596672967,22401,22403,"NC"
38,0.00496388795878543,0.00445151097009266,0.0567851961029993,9.68796036576613,0.00188181311675704,1,2818.90838596026,-5631.81677192052,-5615.09926296546,6.26209260011772,1942,1944,"ND"
39,7.02134062255404e-06,-3.13101902982282e-05,0.0630195605109378,0.18317402028838,0.668663141529498,1,35101.7446459914,-70197.4892919829,-70172.9813698485,103.607579102401,26088,26090,"OH"
40,0.00571479685621889,0.00562934045715202,0.101740950167298,66.8738317857593,3.19437047859628e-16,1,10083.1440601897,-20160.2881203794,-20138.2022855111,120.436455647892,11635,11637,"OK"
41,0.000941490599105742,0.0008510535112628,0.110415661554824,10.4104479872336,0.00125669468125346,1,8669.65612471013,-17333.3122494203,-17311.3819638049,134.680807543364,11047,11049,"OR"
42,6.24714747494767e-05,3.16444090984191e-05,0.0843696243679435,2.02651382575607,0.154584441098202,1,34179.0324317276,-68352.0648634553,-68326.9035134104,230.894140558099,32437,32439,"PA"
44,0.00731595360029547,0.0068084464191096,0.124984123782943,14.4154681382036,0.000151060795256817,1,1294.51410252568,-2583.02820505137,-2566.28916858209,30.5547370228773,1956,1958,"RI"
45,0.00171267551062707,0.00163230458038865,0.0729178249704697,21.309639014379,3.94677816883743e-06,1,14902.1851417636,-29798.3702835272,-29776.0883689106,66.0425712536251,12421,12423,"SC"
46,0.00113666420691814,0.000663269261044652,0.103177778771168,2.40109071046542,0.121400651691614,1,1801.1916322286,-3596.3832644572,-3579.41709252272,22.4623300078409,2110,2112,"SD"
47,0.000541731606136722,0.000492492357521246,0.0771056837920599,11.0020282878183,0.000911720401539723,1,23216.886937399,-46427.773874798,-46404.0187463029,120.677424829789,20298,20300,"TN"
48,0.000164564914105746,0.000148333028866521,0.0927059476419059,10.1383734347251,0.00145286465866698,1,59098.1021257884,-118190.204251577,-118163.11904883,529.388808877937,61597,61599,"TX"
49,0.00952054737828731,0.00939507493686065,0.0948886085501484,75.8775972639016,3.63474725339727e-18,1,7392.54903571314,-14779.0980714263,-14758.1757366829,71.0763763692125,7894,7896,"UT"
50,0.00127163858076426,0.00059315463958276,0.0754990625050074,1.87423534085385,0.171199644431606,1,1717.76332999251,-3429.52665998502,-3413.63945476677,8.39055962240675,1472,1474,"VT"
51,1.22002519986635e-05,-3.85245019705049e-05,0.0971192774614955,0.24051870229043,0.623837189666469,1,17999.2801858282,-35992.5603716563,-35968.8928143528,185.945485033231,19714,19716,"VA"
53,0.000932664899875215,0.000884375116168901,0.0917949467218286,19.3139175264743,1.11446804377611e-05,1,20055.9482856417,-40105.8965712834,-40082.084208977,174.331974009151,20689,20691,"WA"
54,0.00145713801434495,0.00125496290562155,0.0806777653241687,7.20730669341372,0.00728498089614595,1,5427.9659877576,-10849.9319755152,-10830.4160064587,32.1474660776284,4939,4941,"WV"
55,0.00016600061358342,0.000113355605191101,0.079316082948124,3.1532070874876,0.0757939008400883,1,21186.4484964135,-42366.8969928269,-42343.3413575705,119.479450942326,18992,18994,"WI"
56,0.000483888062898215,-0.000163466931879741,0.0945164416430549,0.747484868119724,0.387408004733263,1,1454.30703382046,-2902.61406764092,-2886.58378895348,13.7931043518956,1544,1546,"WY"
