TEHC_ST,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212
NM,239617.6253,241997.8475,244669.4967,247383.2296,249539.5838,251709.2089,254033.1244,256811.9694,259866.3005,263079.5257,266172.3187,269340.2625,272267.2904,275149.221,278066.5927,281009.4424,284110.5066,287131.7462,290559.9097,294024.9858,297206.4261,299756.778,301789.9271,303352.9074,304655.8204,306034.6289,307372.7629,308472.3313,308823.8304,309143.4769,309451.3025,310047.0902,310417.1371,310753.2365,311304.3204,312201.5465,313908.8627,315801.1269,317874.9774,319287.1552,319669.5797,319447.4742,319495.644,320716.8159,323048.656,326055.5935,329895.4304,334183.9405,338603.8472,343257.9498,348301.12,353945.9679,359999.5096,366750.4946,373644.1884,380122.4234,385663.1068,390719.9386,396128.77,401517.8881,408210.2535,415921.2331,424928.4178,433719.1143,441623.6082,448037.7491,451216.7646,450617.5454,446318.0651,440863.8442,435065.4399,429441.5181
NY,117472.4922,117752.7888,118060.356,118416.2388,118790.4951,119073.0232,119432.5421,119775.1402,120293.001,120839.5086,121451.9458,122030.9868,122590.3677,123112.7291,123884.3257,124508.808,125106.104,125258.7477,125545.6165,125742.8599,126073.4356,126182.5374,126530.8407,127020.9438,127543.2012,128004.4676,128402.627,128925.1304,129423.5826,130061.6333,130552.6381,130944.5189,130999.3096,131261.5411,131681.2138,132320.4422,132779.3024,133392.3367,134265.406,135420.107,136385.3214,137164.1916,138081.9135,139361.2908,141100.8291,142785.087,144428.3382,145702.7292,147007.4396,148454.0208,150190.7961,152046.4978,154086.2771,156480.4968,158895.2378,160942.6937,162251.3301,163478.8022,164980.5875,166796.0114,168993.3814,171164.0997,173219.0281,175176.3164,176784.3124,178332.7997,179178.0749,179600.8423,179497.3527,179390.0011,179196.3386,179036.8135
NC,118214.2841,118625.1676,119011.4721,119347.5078,119328.2796,119208.7965,119134.4658,119319.1092,119668.2607,120112.8585,120400.5909,120553.3683,120697.3769,120996.0838,121792.515,122423.1503,122815.0901,122573.0627,122221.6995,121936.2359,122038.9077,122316.3112,123052.7748,123741.1373,124331.0109,124665.7704,125166.8326,125745.3237,126311.6793,126815.0543,127240.808,127499.4769,127463.9047,127690.879,128060.2372,128628.5422,128912.0259,129301.8675,130017.2599,130860.0848,131475.9274,131593.7339,132122.0893,133142.1431,134770.6215,136040.7268,137130.6624,137933.9406,139008.2324,140339.5116,141905.978,143608.2851,145419.4775,147335.2275,149306.2821,151083.66,152420.1078,153863.4072,155898.0048,158100.9143,159997.6741,161080.5999,162051.138,162968.1918,163904.8142,165267.3507,166425.1555,167097.1476,166859.7764,166121.9887,165279.1562,164571.1318
ND,122425.5953,123008.958,123547.9446,124126.8804,124615.9339,124951.317,125260.1276,125597.4422,126051.6391,126474.0934,126885.0774,127393.4233,128032.9521,128817.9907,129752.845,130584.5268,131373.0446,131900.7278,132505.0714,133015.0437,133623.1686,134032.1614,134542.2995,134970.8141,135469.1635,136062.5315,136872.7393,137689.1105,138293.2682,138828.1259,139324.7768,139943.1935,140455.9683,141168.5085,142128.2335,143252.1318,143983.6823,144498.8482,144958.3559,145664.2239,146089.6575,146375.6254,147055.2907,148733.2981,148733.2981,148733.2981,160766.4902,163964.3988,166530.5335,168856.8149,171365.303,174025.5273,176903.7778,179781.9833,182251.3781,183911.7266,184718.664,185256.7362,186115.2751,187347.9128,189868.4608,193102.8825,197015.9473,200575.5397,203715.4058,206418.5926,208233.684,209039.928,208926.4134,208866.7303,209054.4055,209315.9657
OH,170514.1032,170662.4211,171001.7043,171809.6608,172475.8471,173042.4182,173547.1762,173971.3827,174406.8554,174827.4183,175388.5601,175909.4584,176271.7651,176709.0105,177411.0077,178143.5766,178825.304,179355.3975,180202.1755,181218.6847,182413.8491,183265.6441,184122.6854,184884.4068,185796.147,186607.6874,187517.0808,188606.2923,189881.855,191073.61,192026.5747,192783.9686,193402.0808,194163.4812,195293.5277,196775.0244,198248.1891,199478.521,200776.0169,202195.4184,203456.5706,204671.9239,206227.5892,208391.3263,211249.8699,214399.7224,217543.5958,220436.3856,223257.8387,226484.7913,229905.7732,233496.0536,237084.0566,240760.4879,244054.8617,246682.4445,248408.7767,249909.1917,251827.208,254282.8021,257780.4876,262282.555,267718.6942,272971.0501,277295.9912,280972.8173,283332.2691,284226.4328,283655.3402,283023.9142,282649.9959,282444.794
OK,152934.8382,153609.4782,154407.2635,155369.9064,156379.8515,157401.2735,158315.5166,159095.6195,159848.8816,160682.997,161609.5706,162457.7118,163307.0289,164242.9914,165347.7923,166342.0348,167278.641,168091.3071,169092.9525,169996.3723,170914.4086,171451.3097,172069.3784,172536.3076,173341.6929,174270.3962,175373.0716,176369.3474,177223.9224,178089.5486,178820.937,179571.9845,180254.9553,181156.8154,182191.3936,183315.2599,184367.2228,185362.8672,186349.1868,187285.589,187995.6495,188631.9895,189601.9697,191203.7211,193561.451,196075.5925,198642.8341,200904.0187,203153.7384,205580.3346,208346.1314,211439.9466,214758.4742,218003.872,220336.7187,221335.0825,221135.2946,221064.9439,221781.7468,223242.1226,225925.0355,229625.5839,234278.3825,238840.9157,242594.3915,245475.6517,246893.8429,247064.5223,246378.6595,246125.2212,246451.3048,247144.0614
OR,212111.6928,213932.3795,215720.6762,217640.9423,219240.1071,220877.1394,222387.2106,223857.4035,225435.2545,227202.3924,229166.2425,231143.7206,233215.7825,235467.8204,238217.1696,241051.1667,243992.2088,246638.7887,249590.9433,252576.0171,255582.1062,258213.4861,260770.6824,263243.5933,265588.1116,267808.3973,270116.2478,272463.3772,274757.7627,277041.6446,279332.46,281709.8206,283898.475,286450.5155,289343.237,292601.4134,295928.7202,299518.5542,303537.617,307628.3792,310924.9125,313342.4941,315807.1665,319431.4999,325100.012,332423.9296,341415.4965,351463.2804,362303.7097,373646.4596,385787.6757,398530.356,411479.0756,422824.2254,431497.6159,437124.3619,440591.9132,443470.181,446651.4082,450484.1802,455423.0007,461914.1856,469851.6299,478334.3545,485218.557,489631.5386,489402.0017,485160.3051,478196.0887,471554.4484,465329.9993,458572.089
PA,105010.591,105271.8266,105625.1536,106224.0928,106684.3829,106833.2713,106642.01,106420.3096,106572.458,106930.2866,107374.7662,107559.402,107835.8685,108207.1698,109131.2894,110151.4249,111046.2726,111347.169,111284.2956,111107.4341,111290.4962,111432.5131,111789.0885,112045.1704,112302.1665,112608.1511,112933.0639,113241.1781,113352.3073,113462.8552,113641.6805,113675.2372,113537.0339,113628.8135,113912.8905,114333.4496,114581.2383,115229.327,116213.1419,117388.0194,118215.649,118584.4483,118871.3366,119563.8064,120920.2331,122729.0186,124876.1214,126964.3129,129096.6288,131189.3489,133379.2598,135229.6416,136826.6958,138438.7994,139126.9827,138859.476,137546.4345,137045.1904,137411.3586,138256.3305,140294.7239,142780.7138,145691.4656,147935.2099,149638.6974,151218.3829,152007.9267,152250.3058,151886.2351,151746.6717,151573.3575,151503.3541
RI,540342.6073,543741.9937,547276.6407,550615.6531,553792.5177,556520.3045,559157.8369,562265.2203,565665.2755,569371.7513,572369.5831,574623.9087,576570.4212,578764.184,581874.9881,584986.6902,588554.2434,590918.0885,592972.9811,594539.3795,596374.0449,597958.7908,598770.9927,599498.3637,599935.9377,600686.068,601853.6503,603533.472,604752.6073,605317.4587,605561.0719,605679.3429,605835.2725,606173.4666,607644.7123,609628.3716,612320.9674,615091.027,617794.6147,619966.3217,620409.2738,619511.697,619008.5743,621069.0767,626118.968,632434.7782,639866.6416,647431.798,654554.9026,661602.2531,668937.8959,677820.6391,688112.465,699575.1623,710095.597,717797.1739,724293.3754,731900.2474,741746.7373,752027.9645,767443.0586,787409.4353,811806.8091,831895.3338,847215.0423,856287.4019,859609.538,857414.0885,852262.2552,848237.9723,845935.0436,842781.7806
SC,249623.946,251345.9047,252921.4232,254767.0382,256607.3935,258371.6903,259924.2864,261305.152,262478.9203,263752.562,265155.7438,266775.3066,268326.8507,269724.2244,271488.6075,273301.4042,275397.3003,277154.2216,278991.3189,280473.1219,281579.2977,282181.2475,282653.4445,283205.9831,283637.2997,284318.3567,285377.0601,286763.8653,288216.0637,289740.1693,291494.6017,293098.8904,294321.9809,295493.6615,296971.9552,298594.6478,300460.7245,302405.4154,304767.392,307034.3642,308891.1481,310331.5262,311958.5852,314846.8438,319537.1831,325407.8272,331834.8351,338192.3532,344252.0169,350544.1514,356985.5727,364278.7464,371829.5439,379198.1555,384620.8236,386729.4022,386092.3576,384933.5789,385428.101,387602.0343,393320.3395,402046.8738,413409.4099,424289.5176,433055.7334,439270.814,442042.6193,442229.5251,441016.3211,440640.9985,441343.8301,441846.9478
SD,198178.9345,199221.4827,200179.6373,201503.6274,202896.5844,204512.0316,206022.3318,207446.6219,208454.4223,209361.2283,210269.2664,211282.8221,212334.9198,213256.7976,214562.3512,216092.6946,217767.5104,219229.5445,220867.3694,222664.7037,224170.6385,225028.5609,225631.0781,226360.1357,227017.1445,227601.4129,228319.3879,229198.5953,229814.6785,230399.7619,231192.9004,232485.6484,233635.5229,234991.8358,236526.8199,238071.4371,239715.3375,241434.151,243676.6049,245962.818,247902.4348,249551.1987,251523.6972,254669.4269,259205.9692,264506.9367,270197.7868,275814.4624,281046.8235,286112.5775,290950.8769,296245.9636,302314.9408,309302.249,315866.0721,319986.3506,321603.0215,322043.6821,323506.055,325791.0173,330095.4529,336098.1181,343834.9687,352115.2164,359631.7675,365607.0268,368311.7129,367874.1107,365694.369,363856.0236,363016.596,362621.8228
TN,260154.9002,261884.0823,263651.6586,265753.3331,267883.8569,269836.546,271380.2519,272571.3315,273847.2509,275199.2075,277037.8401,278948.1257,280751.8757,282131.9394,283684.1989,285321.9341,287026.3241,288307.9745,289803.8706,291296.6401,292652.4719,293302.2374,293567.886,293760.2403,294059.4087,294771.4321,295749.17,297065.9313,298052.2302,298965.3127,299640.2789,300305.3496,301032.8602,302043.6317,303746.3667,305591.6814,308131.2273,310775.2593,313726.0315,316260.1059,317459.3164,317665.2477,317848.6683,319503.7949,322976.2333,327804.4431,333584.0099,339715.5896,345461.0509,351251.3471,357095.5985,363201.9033,369186.5151,374634.2501,378465.9986,380269.0661,380419.0023,380378.0786,381202.6923,382889.3617,386886.9897,393006.4105,401096.3766,409023.8445,416020.5867,421662.0589,424605.8768,424470.9685,422465.9415,421169.3947,420995.4937,420985.6499
TX,228040.9498,229225.3049,230252.5141,231707.9519,233090.3804,234573.6005,235908.2108,237447.7404,238684.6551,239853.1719,240791.6161,241922.1472,243080.809,244282.7178,245825.7602,247406.5156,249067.7774,250464.8232,252064.3071,253562.0833,254893.9873,255800.0549,256620.0832,257279.5498,258313.3507,259698.1935,261723.7507,263743.643,265466.8084,266948.5034,268371.1072,270104.2093,271460.1439,272610.126,273763.0339,275183.2985,277152.6372,279426.9687,282345.4384,285041.111,286799.3052,287612.4418,288682.7539,291088.833,295182.551,300043.383,305959.8172,312475.2645,319243.4187,326218.6883,333837.2283,342457.2839,351730.176,360637.5646,368318.5366,374824.6371,379898.7622,384723.8852,389718.8,395392.4032,403039.3178,411659.0715,422044.9865,432905.9462,442973.9454,450933.255,453974.853,453054.9354,449055.2727,445508.7535,442585.5472,439624.799
UT,245994.0809,247594.9755,249146.3697,250289.0323,250743.6522,250961.9359,250943.3912,251275.1423,251894.038,252668.6979,253015.2549,253242.4399,253640.6606,254523.528,255813.4928,257148.1711,258321.8945,259002.9177,259352.0231,259476.6661,259869.7219,260207.0593,260670.8174,261124.3121,262174.2412,263730.7027,265389.941,266877.562,267589.4976,267771.3147,267634.6286,267715.334,267559.772,267311.3288,267368.9091,268021.0258,269254.8031,270862.6197,272717.7419,274204.672,274736.8159,274926.7226,275675.4373,277533.3702,280569.2809,284380.6534,289115.3019,294462.931,299854.9038,305316.1494,309924.6145,314305.2286,318605.168,323407.7903,327357.0293,329765.6784,330453.5599,331302.1896,333057.474,335901.4245,340164.1536,345280.5638,351321.7308,357317.0013,362493.1438,366451.8991,367951.7413,368071.6827,367011.7889,366604.2307,366397.9912,366357.7899
VT,172579.4516,173362.9767,174169.7322,175194.3092,176188.8957,177045.8865,177697.1176,178227.0798,178900.6551,179717.8191,180750.2882,181651.8473,182429.0697,183101.8002,184071.6969,185034.4686,186049.6068,186660.8628,187520.1979,188264.5773,189097.1136,189570.9805,190242.2735,191063.7065,192042.352,193100.6668,194272.4095,195428.412,196378.5706,197197.3785,197902.4741,198593.032,199236.1513,200251.2722,201469.4576,202822.5445,203853.6759,204731.189,205773.764,206993.9734,208091.267,208920.5355,210035.1516,211631.963,214100.8185,216663.2714,219480.9824,221906.519,224171.0298,226663.6445,229408.7922,232660.1979,236364.9747,240370.5345,244270.6691,247190.2548,249027.1452,250564.6068,252734.4826,255761.6135,259937.2278,264610.4095,269934.4962,275214.2994,280054.8261,284024.3896,286273.2469,286866.6756,286236.1605,285982.7744,286058.7038,286065.1229
VA,200648.6973,201181.0155,201573.946,202010.4011,202196.9082,202360.8588,202459.1886,202258.7841,201878.4539,201344.3815,200835.3381,200259.5879,199875.3008,199776.8223,200173.9933,200400.3657,200473.8116,200030.9022,199822.9447,199582.7734,199617.2763,199419.5429,199258.9922,199008.2858,199087.0525,199655.5983,200488.0814,201259.1086,201966.781,203007.8752,204121.0395,204978.0318,205380.0325,205879.608,206554.8831,207349.9904,207626.9652,207878.9903,208239.0098,209072.3941,209664.0214,210069.8277,210528.2505,211392.6921,213023.6151,214163.7801,215095.8389,215401.1697,215930.6866,216598.2616,217229.9154,218257.6965,219894.1458,222155.6225,224377.8232,226077.9471,227024.4474,227846.1388,228799.1688,230254.745,232366.5192,234235.965,236101.1631,238105.6227,240288.5162,242601.1342,243825.0288,244458.4242,244211.912,244379.5398,244814.7142,244798.742
WA,268486.1516,268388.4326,267955.6606,267899.6527,267965.3649,268222.792,268448.3479,268951.399,269835.3916,270838.557,271813.3875,272276.4398,272734.2823,273164.4717,273913.6629,274548.6258,274913.0764,274755.2573,274811.6543,274982.8457,275684.4974,275947.5679,276088.4223,275832.9273,277773.8926,277773.8926,277773.8926,290257.8265,292505.3219,294129.0989,295390.5839,296555.7326,297717.2923,298924.0024,300439.8563,301892.2569,303058.9183,303787.141,304205.4621,304292.7274,303616.6639,302583.1161,302049.9662,302839.3313,304634.5768,306537.3673,308440.9676,310090.9,311268.0451,311925.7651,312212.1669,313043.1256,314987.3618,317680.7827,321573.4105,325076.2207,328316.0603,330573.2668,332163.9298,333963.6722,335348.6896,336405.8948,337747.012,339950.2083,343202.9762,346140.2067,348110.8734,348984.4874,348481.7131,347687.0638,346811.8128,345769.7081
WV,506457.1757,508418.896,509696.553,511800.6646,513306.2207,515490.2646,517638.7654,519616.8102,521267.4852,522321.4858,523706.5562,525861.3602,529954.9944,534981.9717,539953.2185,543335.5397,546523.0473,548508.5556,550563.9011,551968.964,553873.8986,555754.9666,558220.7836,559938.0535,561352.3013,561899.684,563940.9156,566545.7816,568520.6734,568940.7932,569047.3832,569472.3505,570107.0231,571128.9426,572786.4619,574844.5226,578155.5836,582651.8313,588425.3142,594071.9191,597685.149,599061.8787,599897.3117,602390.0069,606976.6348,611636.7128,616426.1638,620325.4987,623107.4367,625481.0399,628893.706,633465.1713,639046.9998,644341.7913,647475.6109,647758.6954,646202.9124,645619.7421,645970.431,646293.7181,647331.6839,650928.7701,658162.8644,665193.808,669467.8183,669470.5028,665567.6359,659145.2916,651067.3029,645277.2776,640870.1867,637039.7748
WI,203558.7818,204602.7674,205573.1963,206680.932,207832.2743,208836.6388,209676.6918,210511.7692,211331.935,212218.9224,213231.6024,214186.0043,215050.6438,215857.8075,216937.1351,217870.0281,218575.51,218796.734,219566.639,220665.6245,221951.8571,222558.1621,222899.6143,223193.3527,223630.5441,224165.5787,224921.9169,225714.822,226321.9647,226761.0502,227391.5722,228161.7317,228927.7825,229871.6472,231204.3691,232840.2295,234307.5816,235447.9588,236355.2689,237233.2725,237982.6907,238534.2478,239391.8721,241311.8925,244815.271,248564.5658,252122.473,255622.6161,259290.2843,263323.0637,266763.5929,270194.9533,274648.9303,280406.9841,287071.6521,291425.1907,293564.0771,293969.0196,295328.797,297409.9195,301535.5525,306603.7844,312586.7504,318594.8395,323949.4139,328664.3807,331152.2606,331528.1545,330561.7576,329865.889,329856.5914,329382.9439
WY,223511.0702,223756.0623,223864.4556,224202.9504,224522.4568,224855.1799,224985.8752,225124.3152,225305.9309,225646.0205,226090.9456,226636.2933,227095.1127,227358.1165,227772.9665,227968.0468,228258.8514,228185.4896,228752.2259,229550.9923,230770.9131,231588.3175,232275.3797,232714.7963,233247.1535,234036.17,235236.3368,236664.1927,237941.2569,239403.9993,240856.3563,242586.5932,243834.5785,245182.1036,246587.7057,248384.4864,249643.4265,250615.6999,251518.3391,252829.3054,254032.7407,254998.789,256034.2308,257596.9138,259831.9854,262264.2097,265081.4145,267719.8726,270244.8361,272700.0348,275498.8329,278562.3955,281453.1628,283929.7035,286158.7482,288212.5233,290067.5108,292260.0053,294938.3254,297880.9429,301279.8707,304453.5763,308171.6672,311650.0426,315083.2862,318499.1062,321003.0892,322305.5992,322352.4394,322866.2003,323742.8333,324145.7207
