"TEHC_ST","term","estimate","std.error","statistic","p.value","state"
1,"(Intercept)",0.0134741570561828,0.000623638399642424,21.6057206610569,5.20433143834755e-102,"AL"
1,"EJB1_UNION",0.000911977396449682,0.00166226068899575,0.548636806781884,0.583262692934045,"AL"
2,"(Intercept)",0.00972565046525683,0.0016786316882015,5.79379653893997,8.33943345197732e-09,"AK"
2,"EJB1_UNION",-0.00972565046525684,0.00480467478239655,-2.02420577993954,0.0431224445925146,"AK"
4,"(Intercept)",0.0170596488149659,0.000889198195307693,19.1854289684682,4.61822896368088e-81,"AZ"
4,"EJB1_UNION",-0.00218230263898838,0.0032256540993635,-0.676545770800099,0.498704674149179,"AZ"
5,"(Intercept)",0.0123193546389948,0.000854459664729723,14.4177134948688,1.57480238225126e-46,"AR"
5,"EJB1_UNION",0.000762582673243739,0.00369326068893706,0.206479514302364,0.836421736544292,"AR"
6,"(Intercept)",0.0190305740876781,0.000379619599143363,50.1306416492242,0,"CA"
6,"EJB1_UNION",0.00786233292988171,0.000853959073447819,9.20692006718533,3.41973780664994e-20,"CA"
8,"(Intercept)",0.0180301325985916,0.000815319936872541,22.1141809284743,1.0091497062081e-106,"CO"
8,"EJB1_UNION",-0.00631160897579193,0.00265067845482783,-2.3811296177008,0.0172715897535694,"CO"
9,"(Intercept)",0.00936799739719865,0.000829019807280885,11.3000887492965,1.99011151472078e-29,"CT"
9,"EJB1_UNION",0.0102219619167161,0.00189595926391743,5.3914459615527,7.15120248801564e-08,"CT"
10,"(Intercept)",0.00710602127089433,0.00201248851060481,3.53096240472884,0.000424063026309424,"DE"
10,"EJB1_UNION",0.0422817250119061,0.00649527873833856,6.50960901221021,9.64758991996258e-11,"DE"
11,"(Intercept)",0.00348230006969909,0.000857901091823889,4.05909271230295,5.18688045634455e-05,"DC"
11,"EJB1_UNION",0.000941442197179002,0.00188329884943631,0.499889965663594,0.617227733071823,"DC"
12,"(Intercept)",0.0118806296119183,0.000390372968331992,30.4340478867749,3.9070638710151e-201,"FL"
12,"EJB1_UNION",-0.00039208962218458,0.00148430446234505,-0.264157140351864,0.791660198696116,"FL"
13,"(Intercept)",0.0129765188629106,0.000499999670466771,25.9530548306091,1.61009393808812e-146,"GA"
13,"EJB1_UNION",-0.00117707445715781,0.002212030533659,-0.532123964496444,0.594644969153491,"GA"
15,"(Intercept)",0.0107968341883229,0.00120112758272377,8.98891536887297,4.22636474100995e-19,"HI"
15,"EJB1_UNION",-0.00559378134635408,0.0022689847344275,-2.46532348211919,0.0137423520655689,"HI"
16,"(Intercept)",0.0111395923911162,0.00106866568250605,10.423832797731,3.38515197969696e-25,"ID"
16,"EJB1_UNION",0.0474903972077208,0.00371890924385018,12.7699801457252,8.41428131030064e-37,"ID"
17,"(Intercept)",0.0138187508575692,0.000574348556871424,24.0598686846927,1.5962016230186e-126,"IL"
17,"EJB1_UNION",0.0086281547363675,0.00142392574321171,6.05941340515862,1.38497738134939e-09,"IL"
18,"(Intercept)",0.0115255577397405,0.000558580703385115,20.6336482264662,1.99986710870235e-93,"IN"
18,"EJB1_UNION",-0.00291505666003665,0.00182984102654186,-1.59306552741672,0.111164421675488,"IN"
19,"(Intercept)",0.0224797939564697,0.00109512128390766,20.5272185709479,9.17250914195125e-92,"IA"
19,"EJB1_UNION",0.00146393172121283,0.00367059676779132,0.39882662515766,0.690029418899363,"IA"
20,"(Intercept)",0.0125286066641953,0.000855261647312911,14.6488582804549,6.74341993923874e-48,"KS"
20,"EJB1_UNION",-0.00287150074088997,0.00306976780245672,-0.935413010258276,0.349607094211716,"KS"
21,"(Intercept)",0.00703613889222651,0.000674646644392276,10.4293691382171,2.36688733802483e-25,"KY"
21,"EJB1_UNION",0.00950923288765864,0.00230732321537407,4.12132674967125,3.79358586001414e-05,"KY"
22,"(Intercept)",0.0133378668483356,0.000784411546877358,17.0036594966404,4.51217139079336e-64,"LA"
22,"EJB1_UNION",-0.00226520026230566,0.00262864315541929,-0.861737454791325,0.388849637107271,"LA"
23,"(Intercept)",0.0189115951056048,0.00166264308769676,11.374416581374,2.12930024106709e-29,"ME"
23,"EJB1_UNION",-0.0188804418680482,0.00455590740077201,-4.14416716741189,3.50179877195622e-05,"ME"
24,"(Intercept)",0.0179873877576729,0.000879991227956838,20.4404171157888,1.35074809307848e-91,"MD"
24,"EJB1_UNION",0.0154621362746408,0.00241548477105073,6.40125595489257,1.58759436301764e-10,"MD"
25,"(Intercept)",0.0155343396685926,0.000911247149952282,17.0473396480922,2.75558683410407e-64,"MA"
25,"EJB1_UNION",0.00511004122144234,0.00232858976217975,2.19447895221309,0.0282231685141975,"MA"
26,"(Intercept)",0.00913993026236571,0.000421573815202027,21.6804980119215,2.86129301103233e-103,"MI"
26,"EJB1_UNION",-0.00510913707676099,0.00108270191012278,-4.71887694017425,2.38444558852441e-06,"MI"
27,"(Intercept)",0.0138522738041033,0.00078305550355031,17.6900280264914,2.82870061323171e-69,"MN"
27,"EJB1_UNION",-0.000568953678833079,0.00190455000625578,-0.298733914554233,0.765147506045619,"MN"
28,"(Intercept)",0.00992073643018924,0.000721842297480401,13.743634121771,1.35251846366451e-42,"MS"
28,"EJB1_UNION",-0.00526742834823392,0.00321520616466765,-1.63828634260484,0.101393382297419,"MS"
29,"(Intercept)",0.0168689410400386,0.00084312647092874,20.0076045785359,8.87010748060318e-88,"MO"
29,"EJB1_UNION",-0.0103970353681283,0.00238021971924907,-4.36809899693144,1.26269504723699e-05,"MO"
30,"(Intercept)",0.0355200113340025,0.00244858907092086,14.5063178447677,3.80311076395367e-46,"MT"
30,"EJB1_UNION",-0.0209848125149173,0.0076936168840051,-2.72756140984149,0.00641735268617404,"MT"
31,"(Intercept)",0.0204157344029933,0.00173954456355422,11.736252597795,2.5577824771064e-31,"NE"
31,"EJB1_UNION",0.0132406941944929,0.00583026311474199,2.27102858548758,0.0231957940314152,"NE"
32,"(Intercept)",0.0174716851134375,0.001022695994915,17.0839479183543,2.05047410766942e-64,"NV"
32,"EJB1_UNION",-0.0105673853657363,0.00231352698224572,-4.56765166208636,4.99830769061482e-06,"NV"
33,"(Intercept)",0.00972811480405892,0.00117010986893155,8.31384732524461,1.25870173036614e-16,"NH"
33,"EJB1_UNION",-0.00379057769445288,0.0038837542976058,-0.976008625671723,0.329119746745696,"NH"
34,"(Intercept)",0.0151416342248503,0.00078972381064252,19.1733287268254,6.87261373555464e-81,"NJ"
34,"EJB1_UNION",-0.0060051385550215,0.0018987316526344,-3.16271051082425,0.00156644871737878,"NJ"
35,"(Intercept)",0.00860997609655552,0.00084166937121484,10.229641699006,2.41117549391764e-24,"NM"
35,"EJB1_UNION",0.0245055130995042,0.00274472361856209,8.92822611857078,5.80520031829235e-19,"NM"
36,"(Intercept)",0.0123414224563259,0.000516157064086634,23.9102074058884,2.29539850479951e-125,"NY"
36,"EJB1_UNION",0.0042336134950652,0.00104947083901195,4.03404586167544,5.49379022146725e-05,"NY"
37,"(Intercept)",0.0116406642429423,0.000521619316775583,22.3163979334579,3.96102853676636e-109,"NC"
37,"EJB1_UNION",0.0173311570015105,0.00276033480775594,6.27864306634605,3.47811182002468e-10,"NC"
38,"(Intercept)",0.00987586155014203,0.00133547547473366,7.39501528630589,2.09184992497648e-13,"ND"
38,"EJB1_UNION",0.015715592879559,0.00504910721693897,3.11254885355488,0.0018818131167574,"ND"
39,"(Intercept)",0.00994349293030694,0.000417732997393191,23.8034653531275,6.45021272836654e-124,"OH"
39,"EJB1_UNION",-0.000500357534785458,0.00116909150671538,-0.427988341298651,0.668663141530186,"OH"
40,"(Intercept)",0.0159280388936297,0.000975172784988833,16.3335555901635,2.59846218900509e-59,"OK"
40,"EJB1_UNION",0.0313704879260032,0.00383612870282049,8.17764218988225,3.19437047862377e-16,"OK"
41,"(Intercept)",0.0204195905105234,0.00116375396741161,17.5463122638714,5.28637493421891e-68,"OR"
41,"EJB1_UNION",0.00872365434591586,0.00270373261549929,3.22652258433658,0.00125669468125319,"OR"
42,"(Intercept)",0.0151967888075234,0.000505797097939102,30.045227363786,1.21752867034565e-195,"PA"
42,"EJB1_UNION",-0.0019089695231292,0.00134098589370616,-1.42355675185611,0.154584441098299,"PA"
44,"(Intercept)",0.029527010574397,0.00311005870329652,9.49403641259237,6.22553895403071e-21,"RI"
44,"EJB1_UNION",-0.0282125437478927,0.00743066821666016,-3.79677075133538,0.000151060795257433,"RI"
45,"(Intercept)",0.0148501208870996,0.000668830150853134,22.2031271589018,3.83573505035398e-107,"SC"
45,"EJB1_UNION",-0.0148501208870976,0.00321693245781524,-4.61623645563978,3.94677816884008e-06,"SC"
46,"(Intercept)",0.0181150669571967,0.00228945025880002,7.91240905434276,4.03898111896593e-15,"SD"
46,"EJB1_UNION",-0.0181150669571963,0.0116905692780525,-1.54954532378547,0.121400651691614,"SD"
47,"(Intercept)",0.0112366172399066,0.000563837527337822,19.9288211498809,1.57289988389312e-87,"TN"
47,"EJB1_UNION",0.00666368015535895,0.00200898995338623,3.31693055215485,0.000911720401539726,"TN"
48,"(Intercept)",0.0151690185822919,0.000385879725320637,39.3102243702688,0,"TX"
48,"EJB1_UNION",0.00489498214748424,0.00153732953287012,3.18408125442405,0.00145286465862793,"TX"
49,"(Intercept)",0.0153850338877239,0.00109451241587155,14.056518377156,2.40002265710886e-44,"UT"
49,"EJB1_UNION",0.0434599526707664,0.00498921781007293,8.71077477977077,3.63474725341758e-18,"UT"
50,"(Intercept)",0.0140821910856584,0.00200494952420117,7.02371352279758,3.2903307580665e-12,"VT"
50,"EJB1_UNION",-0.0140821910856584,0.010286275968174,-1.36902715124784,0.171199644431614,"VT"
51,"(Intercept)",0.0191941298997981,0.000717926357192764,26.7355136184872,1.03621268052049e-154,"VA"
51,"EJB1_UNION",-0.00131380860463304,0.00267890723974456,-0.490427061131952,0.623837189666402,"VA"
53,"(Intercept)",0.0147277261387969,0.000717849388689906,20.5164570324082,1.28192911385322e-92,"WA"
53,"EJB1_UNION",0.0068891308939152,0.00156757832622023,4.39476023537936,1.11446804377767e-05,"WA"
54,"(Intercept)",0.0134658955865461,0.00125221093968279,10.7536958509221,1.12161401443312e-26,"WV"
54,"EJB1_UNION",-0.00840732577912722,0.00313163670664413,-2.68464274968105,0.00728498089614055,"WV"
55,"(Intercept)",0.0134842616040416,0.000608219263394928,22.1700666446766,1.54208028232404e-107,"WI"
55,"EJB1_UNION",0.0033383851875885,0.00188001016614154,1.77572719962471,0.075793900840116,"WI"
56,"(Intercept)",0.0178776767616686,0.00250468069418458,7.13770693533009,1.45499146204485e-12,"WY"
56,"EJB1_UNION",-0.00770865129227834,0.00891614654194311,-0.864572072252906,0.387408004733275,"WY"
