"TEHC_ST","term","estimate","std.error","statistic","p.value","state"
1,"(Intercept)",0.0295844205149682,0.00142442714034494,20.7693462705323,4.6071910868209e-94,"AL"
1,"EJB1_UNION",-0.00107739777595988,0.00358731979542078,-0.300335023750929,0.763927139038185,"AL"
2,"(Intercept)",0.09411260574198,0.00809815957804969,11.6214807617616,2.00541435161542e-29,"AK"
2,"EJB1_UNION",-0.0827727854965202,0.0233622860171095,-3.54300882353299,0.0004133220494376,"AK"
4,"(Intercept)",0.0392339655073768,0.00163771512790333,23.9565262840344,1.38548812359977e-123,"AZ"
4,"EJB1_UNION",-0.0365738043197857,0.00572597680017428,-6.38734762576624,1.758066107546e-10,"AZ"
5,"(Intercept)",0.0274067006372695,0.00180421291101792,15.190391593976,3.80763188156487e-51,"AR"
5,"EJB1_UNION",-0.0124664445099448,0.00742065258477556,-1.67996606329763,0.0930171489399801,"AR"
6,"(Intercept)",0.0260030564391703,0.000619188731674999,41.9953644324697,0,"CA"
6,"EJB1_UNION",0.00200951413577647,0.00129675759984755,1.5496451580563,0.12123151262373,"CA"
8,"(Intercept)",0.0415290873656953,0.00171548457499291,24.2083711920679,2.95010567742255e-126,"CO"
8,"EJB1_UNION",-0.0303214676627652,0.00540973522719581,-5.60498183170466,2.1317326602757e-08,"CO"
9,"(Intercept)",0.0182971001196722,0.00131077216980596,13.9590239563759,1.02585200149748e-43,"CT"
9,"EJB1_UNION",-0.0119702477073042,0.00284180474271894,-4.21219921529566,2.55980419856423e-05,"CT"
10,"(Intercept)",0.0283314160464494,0.00387468421234452,7.31192904861437,4.42777077918193e-13,"DE"
10,"EJB1_UNION",-0.0219962239770568,0.0120512091945543,-1.82522961986224,0.0681807378135741,"DE"
11,"(Intercept)",0.0999855169049614,0.00911055913031193,10.9746850302851,1.81851922348511e-26,"DC"
11,"EJB1_UNION",-0.0700048935944168,0.0190824282646151,-3.66855269275284,0.000257484932503754,"DC"
12,"(Intercept)",0.0301238629286052,0.000859587344702252,35.044563085139,1.67249063135809e-263,"FL"
12,"EJB1_UNION",-0.0108341223179752,0.00308122255534603,-3.51617649272936,0.000438484190715744,"FL"
13,"(Intercept)",0.022849037633572,0.000923771911420652,24.7345013970309,8.62498276687386e-133,"GA"
13,"EJB1_UNION",0.00979012757001292,0.0038660174020165,2.53235475994144,0.0113385995352372,"GA"
15,"(Intercept)",0.0656139187691591,0.00681621386765363,9.62615317581659,1.73235730893473e-21,"HI"
15,"EJB1_UNION",0.0502959231590364,0.0120313717076038,4.18039807773951,3.03099511940015e-05,"HI"
16,"(Intercept)",0.0525117968680647,0.00298009197346374,17.6208645020545,5.31104929995019e-67,"ID"
16,"EJB1_UNION",-0.0513050754296542,0.00997354335784571,-5.14411714962816,2.81603772483693e-07,"ID"
17,"(Intercept)",0.0298886714269118,0.00109674842581044,27.2520759761524,1.6191738122062e-160,"IL"
17,"EJB1_UNION",-0.0149039619178811,0.00256226755950688,-5.81670788539721,6.09595802142176e-09,"IL"
18,"(Intercept)",0.0260241567187698,0.00117408909411938,22.1654019691658,8.16986979555128e-107,"IN"
18,"EJB1_UNION",0.0164751070359655,0.00382401883322913,4.30832267163637,1.6574838355895e-05,"IN"
19,"(Intercept)",0.0386994155786895,0.00198252407275829,19.5202752442984,7.3782797546363e-83,"IA"
19,"EJB1_UNION",-0.0162409279428041,0.00629559872109688,-2.57972730828284,0.00990626675344202,"IA"
20,"(Intercept)",0.0240064132660605,0.00169758719634025,14.1414905330429,1.34355111891259e-44,"KS"
20,"EJB1_UNION",-0.000565912258262333,0.00569977511835548,-0.0992867694797075,0.920914324478972,"KS"
21,"(Intercept)",0.0344751405532418,0.00160268198409009,21.5109054044897,8.08321464535015e-100,"KY"
21,"EJB1_UNION",-0.0304941074169855,0.00523193461542723,-5.82845728367258,5.81175359470937e-09,"KY"
22,"(Intercept)",0.0243362480629475,0.00152127177819385,15.997304631419,9.58602734478358e-57,"LA"
22,"EJB1_UNION",0.0206529126722769,0.00470294706860887,4.39148312132418,1.13993577690236e-05,"LA"
23,"(Intercept)",0.0338701464212758,0.00263362027597206,12.8606795483356,1.01037668528228e-36,"ME"
23,"EJB1_UNION",-0.0297297019340391,0.00654792262312694,-4.54032578653805,5.87748192399539e-06,"ME"
24,"(Intercept)",0.0206384947924397,0.00109669326144523,18.8188397959536,8.01729186701237e-78,"MD"
24,"EJB1_UNION",-0.00905323150201805,0.00292613157269072,-3.09392495761671,0.0019800672722109,"MD"
25,"(Intercept)",0.0248197915376472,0.00159850109207929,15.5269155965119,1.50678888316229e-53,"MA"
25,"EJB1_UNION",-0.0144697737890243,0.00384338590881493,-3.7648506114979,0.00016790517165974,"MA"
26,"(Intercept)",0.0266766371083483,0.0011275218261112,23.6595305656791,6.46449087524214e-122,"MI"
26,"EJB1_UNION",0.00249880853954485,0.0028150410751951,0.887663260605057,0.374733632615825,"MI"
27,"(Intercept)",0.0190473273919359,0.00117211082809503,16.2504491344838,1.07427051943059e-58,"MN"
27,"EJB1_UNION",0.0049807834663587,0.0027659326088574,1.80076096229122,0.0717680522653307,"MN"
28,"(Intercept)",0.0289292032771008,0.00152558227096658,18.9627290691913,3.04793161004549e-78,"MS"
28,"EJB1_UNION",-0.0245274719294417,0.00718173153159866,-3.41525881627906,0.000640822687970243,"MS"
29,"(Intercept)",0.0191210129131395,0.00116751452994839,16.3775374290072,1.5271034811235e-59,"MO"
29,"EJB1_UNION",0.00406764967587773,0.00309862167231853,1.31272872458616,0.18930325818727,"MO"
30,"(Intercept)",0.0444953181789242,0.00425308064586816,10.4619032376334,5.93528431919576e-25,"MT"
30,"EJB1_UNION",-0.0359483096319169,0.0117701501170282,-3.05419296053917,0.00228755261414609,"MT"
31,"(Intercept)",0.010125414355483,0.00156752904395048,6.45947479860718,1.21549496430645e-10,"NE"
31,"EJB1_UNION",0.0388180779145047,0.0047850267219949,8.11240567081331,7.0758768365187e-16,"NE"
32,"(Intercept)",0.0283138636884681,0.00218301715455988,12.9700600974785,5.90060229977384e-38,"NV"
32,"EJB1_UNION",0.00373848682549373,0.00469184660113415,0.796804998822858,0.425596121385361,"NV"
33,"(Intercept)",0.0326522943425244,0.00259183042394686,12.5981599879522,1.51369173182945e-35,"NH"
33,"EJB1_UNION",-0.0319673159193459,0.00826540850031211,-3.86760266212357,0.000112118303728868,"NH"
34,"(Intercept)",0.0367013716983638,0.00181048247708329,20.2715973023336,1.4459931203069e-89,"NJ"
34,"EJB1_UNION",-0.010820409234027,0.00429318226338561,-2.52037033841046,0.0117386356761238,"NJ"
35,"(Intercept)",0.028649892573051,0.00233088353826356,12.2914303107543,4.14393692922834e-34,"NM"
35,"EJB1_UNION",-0.0117074935615202,0.00682694047833278,-1.71489609418409,0.0864419858382091,"NM"
36,"(Intercept)",0.0243881081770416,0.00109125286081439,22.348723245354,1.77520431891708e-109,"NY"
36,"EJB1_UNION",0.0178927301495071,0.00210533818402904,8.4987439477611,2.03019181053744e-17,"NY"
37,"(Intercept)",0.0321755808426961,0.00113413317228197,28.3701964011475,5.45637444680362e-173,"NC"
37,"EJB1_UNION",-0.0215211653836112,0.00559970841640056,-3.84326536013546,0.00012185451616837,"NC"
38,"(Intercept)",0.0159473400893291,0.00305183730078278,5.22548829363831,1.99050016329811e-07,"ND"
38,"EJB1_UNION",-0.0159473400893292,0.0101183131795252,-1.57608682459042,0.115224081220981,"ND"
39,"(Intercept)",0.027275720097011,0.00104017381799584,26.222271340731,5.17137643260939e-149,"OH"
39,"EJB1_UNION",-0.00576055475441683,0.0026841353552422,-2.14614912886799,0.0318732064400134,"OH"
40,"(Intercept)",0.0325402094701682,0.00167332426768913,19.4464456761309,1.85181791998042e-82,"OK"
40,"EJB1_UNION",0.0267681994964866,0.00601081487197565,4.45333953326172,8.56182816679905e-06,"OK"
41,"(Intercept)",0.0320351755267253,0.00175542235192698,18.2492694658692,5.51409255704706e-73,"OR"
41,"EJB1_UNION",-0.0184890905821212,0.00385024747870481,-4.80205251334669,1.5979268524945e-06,"OR"
42,"(Intercept)",0.0365215979723032,0.00110459377487675,33.0633747925823,1.40614494467928e-234,"PA"
42,"EJB1_UNION",-0.00614522013070585,0.00276996828033587,-2.21851642646273,0.0265287627388693,"PA"
44,"(Intercept)",0.0134977737541229,0.00487844419242197,2.7668193427507,0.00573372633694983,"RI"
44,"EJB1_UNION",0.0895179545452702,0.0104368189061805,8.57713019167743,2.49607203748854e-17,"RI"
45,"(Intercept)",0.0364062556243071,0.00171165122463055,21.2696693698012,5.51006741366736e-98,"SC"
45,"EJB1_UNION",-0.0202555474422242,0.00766412877913654,-2.64290280421231,0.00823413063820575,"SC"
46,"(Intercept)",0.0143212609687112,0.00239486365085401,5.9799901191052,2.7299374082915e-09,"SD"
46,"EJB1_UNION",-0.0110014530214789,0.0117182097788217,-0.938833937020125,0.347953419085756,"SD"
47,"(Intercept)",0.0263864402156425,0.00119283603935379,22.1207603938066,9.8688322186782e-107,"TN"
47,"EJB1_UNION",0.0070916539341091,0.00419601624696697,1.69009210563358,0.0910310007263866,"TN"
48,"(Intercept)",0.0320136193897205,0.000744164035779327,43.0195734414848,0,"TX"
48,"EJB1_UNION",0.00331592106981831,0.00275037150820218,1.20562660714363,0.227967983176335,"TX"
49,"(Intercept)",0.0382048066889197,0.00224479285866337,17.0193015990207,1.95984842971486e-63,"UT"
49,"EJB1_UNION",-0.0116383906488177,0.00880092007275731,-1.32240612942772,0.18608474364474,"UT"
50,"(Intercept)",0.0530003447622632,0.0060703911895513,8.73096034626078,9.33383295307963e-18,"VT"
50,"EJB1_UNION",-0.0530003447622644,0.030241383791709,-1.7525767050645,0.0799558340318352,"VT"
51,"(Intercept)",0.0313188257154905,0.00120513508360696,25.9878134339542,8.87807090225975e-146,"VA"
