"TEHC_ST","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","nobs","state"
26,0.000457544999486867,0.000338111082053394,0.0294108302650843,3.83094693131732,0.0503476914515919,1,17642.4955687428,-35278.9911374857,-35257.8935515937,7.23915936476212,8369,8371,"MI"
27,0.000139868029459483,-7.86328735060682e-05,0.0408501878422706,0.640125635917898,0.423706838195299,1,8144.82880156868,-16283.6576031374,-16264.3705506358,7.63614438672249,4576,4578,"MN"
28,3.34144197234847e-05,-0.000258802583660511,0.0173742010978266,0.114347965164667,0.735268063567233,1,9019.23536045936,-18032.4707209187,-18014.0550267069,1.03297471988157,3422,3424,"MS"
29,0.0135428237182618,0.0132747647029678,0.0313951876637408,50.5217991023763,1.40891246913565e-12,1,7520.24121124599,-15034.482422492,-15015.8487884066,3.62722073506473,3680,3682,"MO"
30,0.00103989785581781,0.000281386009087226,0.00413762407906503,1.37097114606725,0.24185690603391,1,5367.60948584713,-10729.2189716943,-10713.6650842361,0.0225469517868906,1317,1319,"MT"
31,0.000657175718097764,8.05208858519757e-05,0.082910987810589,1.13963445955775,0.285878267352197,1,1859.27085114064,-3712.54170228128,-3696.16541420414,11.913043882228,1733,1735,"NE"
32,0.000121018845721246,-0.000291983624809422,0.0502487808299568,0.293022086685837,0.588340189248617,1,3809.54562048214,-7613.09124096429,-7595.71295580184,6.11287967922571,2421,2423,"NV"
33,0.0892505528893804,0.0882908590568087,0.0469143917556368,92.998985572521,4.65726955633897e-21,1,1561.10918934739,-3116.21837869477,-3101.64583650714,2.08871118595749,949,951,"NH"
34,0.00391730680942714,0.00368983873607931,0.00940285885129335,17.2213478215704,3.38994286782528e-05,1,14229.6250382519,-28453.2500765038,-28434.0949796404,0.387163831294197,4379,4381,"NJ"
35,0.00121284060842592,0.000507482445013752,0.0786184331236422,1.71946774183327,0.189974161283696,1,1595.13127390031,-3184.26254780063,-3168.49153967935,8.75209496597231,1416,1418,"NM"
36,0.000150835806391464,3.72165831876714e-05,0.0467870327952369,1.32755533912499,0.249271890895431,1,14464.5403277348,-28923.0806554696,-28901.8324527274,19.2634326524867,8800,8802,"NY"
37,0.000429793204552425,0.000298650432734471,0.0226905018313925,3.27729236308557,0.0702840909069697,1,18046.0195299848,-36086.0390599697,-36065.2218906336,3.92425433275317,7622,7624,"NC"
38,0.00332211001121385,0.00198248919133637,0.0158195217857012,2.47988831012486,0.115735548415824,1,2035.77006410288,-4065.54012820576,-4051.69595140515,0.186191408529036,744,746,"ND"
39,1.435379896658e-07,-0.00011732384794505,0.0177339537333683,0.00122193908141964,0.972115450330636,1,22253.5532091016,-44501.1064182032,-44479.9576644239,2.67727988814184,8513,8515,"OH"
40,0.0105507641126614,0.0102538996554495,0.0455593447285954,35.540678098522,2.75861159086575e-09,1,5569.78660130377,-11133.5732026075,-11115.2365187325,6.91815442236593,3333,3335,"OK"
41,0.000614529556017098,0.000346021906784566,0.0569444267222473,2.28868547236283,0.130405156081822,1,5388.66346706923,-10771.3269341385,-10752.6592732233,12.0692093086479,3722,3724,"OR"
42,3.17889812288032e-06,-0.000109142434136178,0.0270447108207852,0.0283018199566058,0.866405023279187,1,19514.7518467602,-39023.5036935204,-39002.2205889333,6.51180006123123,8903,8905,"PA"
44,0.00908783736289859,0.0074054737591005,0.0166405980486506,5.40182713319625,0.0204549055528433,1,1583.09177590292,-3160.18355180583,-3147.03810375362,0.163099697512468,589,591,"RI"
45,0.000312760017375171,9.94251390178391e-05,0.036070973613276,1.46605196385774,0.226030702738449,1,8923.80309108586,-17841.6061821717,-17822.247898178,6.09702553390163,4686,4688,"SC"
46,0.000794772165312642,-0.000822064772931119,0.00140262252999131,0.491559876270457,0.483496207438704,1,3194.29489235528,-6382.58978471057,-6369.30062627645,0.00121582227629304,618,620,"SD"
47,0.000370165152159847,0.000182511719674872,0.0108522539740433,1.97259995331738,0.160230464592856,1,16544.5819856466,-33083.1639712933,-33063.4212146464,0.627368334721395,5327,5329,"TN"
48,1.15460855593615e-06,-5.21530755099864e-05,0.0174084519522402,0.0216593269088504,0.882998568089184,1,49377.3426441808,-98748.6852883617,-98725.1666817836,5.68499372604663,18759,18761,"TX"
49,0.000474040644239611,0.000111236303275586,0.0187605756260952,1.30660135702918,0.253110241039221,1,7050.8123539064,-14095.6247078128,-14077.8590125797,0.969647590000812,2755,2757,"UT"
50,0.0029730771348345,0.000772134700253613,0.000408564557510521,1.3508200342371,0.245746758404575,1,2905.68675404204,-5805.37350808408,-5793.01261582723,7.5617023937157e-05,453,455,"VT"
51,0.00052901031009678,0.00036337043775847,0.059825949872863,3.19373773131158,0.0739709943682497,1,8435.56915366579,-16865.1383073316,-16845.0218168719,21.5965565746004,6034,6036,"VA"
53,6.93122812141716e-06,-0.000123428968563655,0.0400764820100968,0.0531698194515388,0.817642735371252,1,13797.261815843,-27588.5236316859,-27567.6872428294,12.3205803514544,7671,7673,"WA"
54,0.0016006902081803,0.0008870380925321,0.00435072975459812,2.24295587875675,0.134449757551062,1,5630.88160470789,-11255.7632094158,-11240.0283847768,0.026481460307166,1399,1401,"WV"
55,0.00119082579843233,0.00103473747616301,0.0311581293848217,7.62917930770894,0.00575953418934285,1,13121.3958764188,-26236.7917528375,-26216.4991243161,6.21233494224548,6399,6401,"WI"
56,0.00181855012937755,-0.00021027395572526,0.000520818905473905,0.896356733307079,0.344225239274185,1,3034.73982881515,-6063.47965763029,-6050.87205107873,0.000133456147491126,492,494,"WY"
